solution_id,decision_fingerprint,seed,S,objective,comparison,reference_oos_seed,comparison_oos_seed,histogram_bins,histogram_smoothing,js_distance,js_divergence,wasserstein,wasserstein_normalized,wasserstein_scale,wasserstein_scale_basis,ks_statistic,ks_pvalue,kl_sample_to_oos,kl_oos_to_sample,symmetric_kl,sample_mean,oos_mean,mean_signed_error_pct,mean_absolute_error_pct,q90_reestimate,q90_oos,signed_error,signed_error_pct,coverage,exceedance,coverage_gap_pp,absolute_coverage_gap_pp
formal-run-01-CCP30-solution-0055,5405a5d13b806c633e28cbc9501c5c7fea2115beb111347884fbf650a59a142d,930002,5000,emission,independent_oos_baseline,930001,930002,20,0.5,0.035006120098066015,0.0012254284443202217,277592.54971874086,0.027658504416226932,10036426.610105515,oos_iqr,0.021199999999999997,0.2088385883788043,0.004983612516538752,0.00483416460745359,0.004908888561996171,9748111925.12897,9748043061.18742,0.0007064386268818222,0.0007064386268818222,9760392060.096565,9759922941.15906,469118.93750572205,0.004806584440614558,0.9072,0.0928,0.7199999999999984,0.7199999999999984
formal-run-01-CCP30-solution-0055,5405a5d13b806c633e28cbc9501c5c7fea2115beb111347884fbf650a59a142d,930002,5000,makespan,independent_oos_baseline,930001,930002,20,0.5,0.03460755557895805,0.0011976829031506708,1.7227453704392754,0.03519488234819458,48.94874639430776,oos_iqr,0.020199999999999996,0.25687337890743356,0.0051335482788445325,0.004625207431313529,0.004879377855079031,518.0546016075854,516.4920650096891,0.3025286744467133,0.3025286744467133,573.0898901530641,572.7339478577335,0.3559422953305784,0.06214793040677137,0.9152,0.08479999999999999,1.5199999999999991,1.5199999999999991
formal-run-01-CCP30-solution-0056,0799d6fc5e403e6049eab5e2ad8c74e3422a97f005e4dfa83db8fea969251400,930002,5000,cost,independent_oos_baseline,930001,930002,20,0.5,0.03385481510334854,0.0011461485056819165,14662.708848924793,0.04322091518569833,339250.30939133465,oos_iqr,0.0232,0.13378475057842076,0.005560620852728491,0.004105642961277445,0.0048331319070029684,12009183.447448947,11994941.491126008,0.11873302036091266,0.11873302036091266,12379001.402118849,12346216.663492285,32784.73862656392,0.2655448184666017,0.913,0.08699999999999997,1.3000000000000012,1.3000000000000012
formal-run-01-CCP30-solution-0056,0799d6fc5e403e6049eab5e2ad8c74e3422a97f005e4dfa83db8fea969251400,930002,5000,emission,independent_oos_baseline,930001,930002,20,0.5,0.02705229456603018,0.000731826641287266,246412.33772839623,0.024038231430945453,10250851.37549591,oos_iqr,0.02079999999999993,0.2271573830325644,0.0029635335263071003,0.002896165351891793,0.002929849439099447,9355745605.239574,9355642394.230509,0.0011031953201768039,0.0011031953201768039,9368254779.074715,9367870369.474537,384409.6001777649,0.004103489747577786,0.905,0.09499999999999997,0.5000000000000004,0.5000000000000004
formal-run-01-CCP30-solution-0056,0799d6fc5e403e6049eab5e2ad8c74e3422a97f005e4dfa83db8fea969251400,930002,5000,makespan,independent_oos_baseline,930001,930002,20,0.5,0.037946077275109645,0.0014399047805685925,1.3230464738374754,0.02313441285922389,57.189541912664765,oos_iqr,0.01739999999999997,0.43234344883612785,0.006355562147781234,0.0054980255157726175,0.005926793831776926,517.4788001272439,516.4895279288863,0.1915377069356061,0.1915377069356061,576.76763375469,573.559147617706,3.2084861369839928,0.559399348839702,0.9126,0.08740000000000003,1.2599999999999945,1.2599999999999945
formal-run-01-CCP30-solution-0057,d5133673e49b6a9895f52f11b3ecc2e8174b9a38907d7ace8c208a0a5bc2d25d,930002,5000,cost,independent_oos_baseline,930001,930002,20,0.5,0.037625123449120994,0.0014156499145615946,13498.689212158348,0.042833433835788325,315143.75578452647,oos_iqr,0.022599999999999953,0.15356912653670451,0.006296385607755425,0.0053044986987531295,0.005800442153254277,12002072.218730127,11988907.300823051,0.10980915588672681,0.10980915588672681,12358677.071178025,12330196.912755812,28480.158422213048,0.23097894237803948,0.9118,0.08819999999999995,1.1800000000000033,1.1800000000000033
formal-run-01-CCP30-solution-0057,d5133673e49b6a9895f52f11b3ecc2e8174b9a38907d7ace8c208a0a5bc2d25d,930002,5000,emission,independent_oos_baseline,930001,930002,20,0.5,0.031085753581522314,0.0009663240757311273,236398.26472742547,0.023037709334943986,10261361.548166275,oos_iqr,0.01980000000000004,0.27821435494794367,0.003943208348057327,0.0038047178998114398,0.0038739631239343834,9386293078.335606,9386183131.52218,0.0011713687223491637,0.0011713687223491637,9398704097.971949,9398486465.141714,217632.8302345276,0.0023156157221879453,0.9022,0.0978,0.21999999999999797,0.21999999999999797
formal-run-01-CCP30-solution-0057,d5133673e49b6a9895f52f11b3ecc2e8174b9a38907d7ace8c208a0a5bc2d25d,930002,5000,makespan,independent_oos_baseline,930001,930002,20,0.5,0.02882668530027707,0.0008309777854012101,2.1891393390019167,0.039572947394037515,55.319087486815704,oos_iqr,0.020399999999999974,0.24666489084878618,0.00381854350321988,0.0030495802316224028,0.0034340618674211414,525.0981978226672,522.9154200737655,0.41742462836413774,0.41742462836413774,577.7330332471454,575.2731689991543,2.4598642479910495,0.42759933550710505,0.9138,0.08620000000000005,1.3799999999999923,1.3799999999999923
formal-run-01-CCP30-solution-0058,489a63c0ac022d1a9b01feed72a3634243a5d3cad3daddc5adb7bac8cff58964,930002,5000,cost,independent_oos_baseline,930001,930002,20,0.5,0.03836239419936703,0.0014716732887076291,11154.295075628264,0.040790560711215805,273452.8499031216,oos_iqr,0.02240000000000003,0.16066237817967954,0.006789958739371136,0.005494077273736999,0.006142018006554067,11714324.118311457,11703546.419623768,0.09208916939585093,0.09208916939585093,12020350.858589888,11991866.274357801,28484.584232086316,0.23753253730818263,0.9166,0.08340000000000003,1.6599999999999948,1.6599999999999948
formal-run-01-CCP30-solution-0058,489a63c0ac022d1a9b01feed72a3634243a5d3cad3daddc5adb7bac8cff58964,930002,5000,emission,independent_oos_baseline,930001,930002,20,0.5,0.032993602585642504,0.0010885778115793158,252087.80350681877,0.024885394722862244,10129949.9692173,oos_iqr,0.023399999999999976,0.1276693074850469,0.0044308925660727,0.004384495289433488,0.004407693927753094,9728865046.195425,9728791984.596659,0.0007509832554956815,0.0007509832554956815,9741112564.233501,9740868106.116148,244458.11735343933,0.0025096132571587504,0.9046,0.09540000000000004,0.45999999999999375,0.45999999999999375
formal-run-01-CCP30-solution-0058,489a63c0ac022d1a9b01feed72a3634243a5d3cad3daddc5adb7bac8cff58964,930002,5000,makespan,independent_oos_baseline,930001,930002,20,0.5,0.03956221411590676,0.0015651687857528524,1.8468868848432864,0.03559790062243614,51.88190462218597,oos_iqr,0.020600000000000063,0.23676066509225802,0.006820480548970849,0.006031067958011966,0.006425774253491407,513.6412642962737,511.84689698580456,0.35056719519760565,0.35056719519760565,572.3349408640555,571.6944935338422,0.6404473302133056,0.11202614988548835,0.9154,0.08460000000000001,1.539999999999997,1.539999999999997
formal-run-01-CCP30-solution-0059,3f1caa7d595ebe654f44b58cdf662c8cb35f20981a1bdb3760ef92384d5473ac,930002,5000,cost,independent_oos_baseline,930001,930002,20,0.5,0.03794840362041799,0.0014400813373381537,9988.989966296636,0.03822378532995361,261329.16664506495,oos_iqr,0.024800000000000044,0.0909726007974492,0.007010142171361459,0.005269110432426385,0.006139626301893922,11711652.308335451,11702028.954151854,0.08223662940248619,0.08223662940248619,11997099.940002786,11969074.115688955,28025.824313830584,0.23415198237509938,0.9154,0.08460000000000001,1.539999999999997,1.539999999999997
formal-run-01-CCP30-solution-0059,3f1caa7d595ebe654f44b58cdf662c8cb35f20981a1bdb3760ef92384d5473ac,930002,5000,emission,independent_oos_baseline,930001,930002,20,0.5,0.034092930532626006,0.0011623279123024626,304196.0067499286,0.030230532379311094,10062542.165420532,oos_iqr,0.0232,0.13378475057842076,0.004743492735502699,0.004567027935256998,0.0046552603353798485,9848347578.082382,9848292416.982237,0.0005601082686194518,0.0005601082686194518,9860536274.154543,9860105402.490015,430871.66452789307,0.004369848464490888,0.9054,0.09460000000000002,0.539999999999996,0.539999999999996
formal-run-01-CCP30-solution-0059,3f1caa7d595ebe654f44b58cdf662c8cb35f20981a1bdb3760ef92384d5473ac,930002,5000,makespan,independent_oos_baseline,930001,930002,20,0.5,0.03681582274305386,0.0013554048042479618,1.6426274766817388,0.03161173156264394,51.96259095856857,oos_iqr,0.020000000000000018,0.26738904394377594,0.005995949586782325,0.005186802203972771,0.005591375895377548,515.0480266949402,513.440606509198,0.31306837935370335,0.31306837935370335,572.4259096652486,571.9605159242844,0.46539374096414576,0.08136815881636035,0.9144,0.08560000000000001,1.4399999999999968,1.4399999999999968
formal-run-01-CCP30-solution-0060,35ea7dd4b48db2115d0f1f1b327a0a3fac51b9af664c82d2c572470bee308c07,930002,5000,cost,independent_oos_baseline,930001,930002,20,0.5,0.04113872141214603,0.0016923943994261623,12750.369669511603,0.041134975616912726,309964.1966061909,oos_iqr,0.022800000000000042,0.14672889406685674,0.008745874325880736,0.006102182105293669,0.007424028215587203,11782855.35423356,11771634.430512255,0.09532171413868713,0.09532171413868713,12136745.482146421,12112313.085289253,24432.396857168525,0.20171536753654729,0.9104,0.08960000000000001,1.0399999999999965,1.0399999999999965
formal-run-01-CCP30-solution-0060,35ea7dd4b48db2115d0f1f1b327a0a3fac51b9af664c82d2c572470bee308c07,930002,5000,emission,independent_oos_baseline,930001,930002,20,0.5,0.02807109753320446,0.0007879865167186775,234806.619875171,0.02309110901170389,10168702.584018707,oos_iqr,0.019400000000000084,0.3008012928035292,0.003264632665149086,0.0030769404993291434,0.0031707865822391147,10124529414.271687,10124449384.790697,0.000790457613523944,0.000790457613523944,10136904984.50515,10136501807.424717,403177.08043289185,0.003977477517318404,0.9076,0.09240000000000004,0.759999999999994,0.759999999999994
formal-run-01-CCP30-solution-0060,35ea7dd4b48db2115d0f1f1b327a0a3fac51b9af664c82d2c572470bee308c07,930002,5000,makespan,independent_oos_baseline,930001,930002,20,0.5,0.036991393720685925,0.0013683632093988022,2.0400819072554333,0.03713467848264958,54.93737903799598,oos_iqr,0.022399999999999975,0.16066237817968165,0.006252407901027816,0.005066967206709162,0.005659687553868489,504.3077841281824,502.4533527039276,0.3690753408799608,0.3690753408799608,571.5023695423309,567.8159066286837,3.686462913647233,0.6492355833310515,0.911,0.08899999999999997,1.100000000000001,1.100000000000001
formal-run-01-CCP30-solution-0061,a7e486d8c7e8e16e4283396b9f23b2622b0222de500cdcfc7c54d9e4b251af93,930002,5000,cost,independent_oos_baseline,930001,930002,20,0.5,0.04391561223729,0.0019285809981760154,9976.66228549995,0.037668807562993484,264852.0866718702,oos_iqr,0.022399999999999975,0.16066237817968165,0.008306395021934558,0.00742044013368761,0.007863417577811085,11687142.343365215,11678085.261036683,0.07755622712184136,0.07755622712184136,11984029.657147735,11962087.95620963,21941.700938105583,0.18342701557143662,0.913,0.08699999999999997,1.3000000000000012,1.3000000000000012
formal-run-01-CCP30-solution-0061,a7e486d8c7e8e16e4283396b9f23b2622b0222de500cdcfc7c54d9e4b251af93,930002,5000,emission,independent_oos_baseline,930001,930002,20,0.5,0.030897949449162087,0.0009546832801629757,297192.60317387583,0.029464640876788666,10086415.253341675,oos_iqr,0.023400000000000004,0.1276693074850458,0.0038817115493418506,0.0037629998367077378,0.003822355693024794,9783894465.230103,9783856670.99056,0.0003862918357549998,0.0003862918357549998,9796129715.817318,9795652992.596027,476723.2212905884,0.004866681390724193,0.9054,0.09460000000000002,0.539999999999996,0.539999999999996
formal-run-01-CCP30-solution-0061,a7e486d8c7e8e16e4283396b9f23b2622b0222de500cdcfc7c54d9e4b251af93,930002,5000,makespan,independent_oos_baseline,930001,930002,20,0.5,0.026085339706873944,0.0006804449476230143,1.5955964172305377,0.03197330908854718,49.904012525312226,oos_iqr,0.02180000000000004,0.18351543091287947,0.0029958417650922022,0.002555995015010925,0.0027759183900515636,515.0746419840141,513.7426186123355,0.25927834744886485,0.25927834744886485,572.7973183696774,572.5613095943709,0.23600877530657272,0.041219825956066145,0.9116,0.08840000000000003,1.1599999999999944,1.1599999999999944
formal-run-01-CCP30-solution-0062,8b445fd8b4a097b9b7d3979c1b8392142c093eeab6b4611e076683a716cb7018,930002,5000,cost,independent_oos_baseline,930001,930002,20,0.5,0.03804518063353797,0.0014474357694385328,13072.94486627993,0.039112500851825,334239.5546581354,oos_iqr,0.022800000000000042,0.14672889406685674,0.007277983079373618,0.005231801808253501,0.006254892443813559,11773735.05503437,11762062.597696891,0.09923818412396257,0.09923818412396257,12140608.331969135,12116936.106115703,23672.22585343197,0.19536478236840782,0.9134,0.08660000000000001,1.3399999999999967,1.3399999999999967
formal-run-01-CCP30-solution-0062,8b445fd8b4a097b9b7d3979c1b8392142c093eeab6b4611e076683a716cb7018,930002,5000,emission,independent_oos_baseline,930001,930002,20,0.5,0.03459349335711208,0.0011967097826485573,278255.8683237564,0.02735083103250512,10173580.02735138,oos_iqr,0.02279999999999993,0.14672889406686074,0.004987547232977941,0.0046656098677832734,0.004826578550380607,9790718262.301619,9790645814.793684,0.0007399665895900554,0.0007399665895900554,9803076338.706642,9802646318.046957,430020.6596851349,0.004386781341824547,0.9064,0.09360000000000002,0.6399999999999961,0.6399999999999961
formal-run-01-CCP30-solution-0062,8b445fd8b4a097b9b7d3979c1b8392142c093eeab6b4611e076683a716cb7018,930002,5000,makespan,independent_oos_baseline,930001,930002,20,0.5,0.036157413777561986,0.0013073585710818292,2.0376479486938424,0.03840353191410641,53.05886847207853,oos_iqr,0.02400000000000002,0.11067945593694506,0.005975909828316908,0.004849107152355781,0.005412508490336344,504.53469642419026,502.70939970837554,0.36309182141284413,0.36309182141284413,571.5023695423309,567.8159066286837,3.686462913647233,0.6492355833310515,0.911,0.08899999999999997,1.100000000000001,1.100000000000001
formal-run-01-CCP30-solution-0063,897eba58b2a1a0d607e3bb0dcc70bcaf92163817b92cfb4b2a2b3443d54fa3b7,930002,5000,cost,independent_oos_baseline,930001,930002,20,0.5,0.036444912178919125,0.0013282316237291276,13999.935961837724,0.04396784784302797,318413.0369951166,oos_iqr,0.02180000000000004,0.18351543091287947,0.005879434111403638,0.005005158447553872,0.005442296279478755,12009832.938160354,11996586.133795232,0.11042145004740563,0.11042145004740563,12371720.89518263,12344456.356890038,27264.53829259239,0.22086463351927796,0.9124,0.08760000000000001,1.2399999999999967,1.2399999999999967
formal-run-01-CCP30-solution-0063,897eba58b2a1a0d607e3bb0dcc70bcaf92163817b92cfb4b2a2b3443d54fa3b7,930002,5000,emission,independent_oos_baseline,930001,930002,20,0.5,0.030873837618203864,0.00095319384927522,231919.79597435147,0.02189243386972795,10593604.957511902,oos_iqr,0.01880000000000004,0.3370349751045171,0.003920336401707257,0.0037266320126160125,0.0038234842071616345,9385684565.623144,9385589048.015675,0.0010177049834688137,0.0010177049834688137,9398301890.046505,9397918001.452345,383888.59416007996,0.004084825959332208,0.9056,0.09440000000000004,0.5599999999999938,0.5599999999999938
formal-run-01-CCP30-solution-0063,897eba58b2a1a0d607e3bb0dcc70bcaf92163817b92cfb4b2a2b3443d54fa3b7,930002,5000,makespan,independent_oos_baseline,930001,930002,20,0.5,0.029220088996263837,0.0008538136009495789,2.2062677164556423,0.039845191609465994,55.37099025849585,oos_iqr,0.02200000000000002,0.17563013054961474,0.0037786425164135287,0.0031878794728138495,0.0034832609946136893,525.9734027906048,523.7725731294863,0.42018803084109424,0.42018803084109424,577.6479271657502,575.2597994988548,2.3881276668953433,0.41513898050512,0.914,0.08599999999999997,1.4000000000000012,1.4000000000000012
formal-run-01-CCP30-solution-0064,3a4242b948c5fdb3a976ec53b53be7966a30594c39a8eab5411079ff10a3a06f,930002,5000,cost,independent_oos_baseline,930001,930002,20,0.5,0.04200274119751846,0.0017642302681057146,12810.062888647324,0.04080255146161858,313952.49634565786,oos_iqr,0.021400000000000086,0.20011475900980402,0.008995027591496025,0.006443547350056522,0.007719287470776274,11765026.585100178,11753752.00790398,0.09592321829332312,0.09592321829332312,12119509.846164271,12097474.551304977,22035.29485929385,0.18214789182521454,0.9102,0.08979999999999999,1.0199999999999987,1.0199999999999987
formal-run-01-CCP30-solution-0064,3a4242b948c5fdb3a976ec53b53be7966a30594c39a8eab5411079ff10a3a06f,930002,5000,emission,independent_oos_baseline,930001,930002,20,0.5,0.03364313047182435,0.0011318602279441962,231796.42564243855,0.02247528173169118,10313393.54983902,oos_iqr,0.019199999999999995,0.31256521491747236,0.0047026767939955475,0.0044028785957414916,0.0045527776948685195,10151033455.981686,10150949442.50489,0.0008276415646738264,0.0008276415646738264,10163543433.01813,10162977235.053137,566197.9649925232,0.005571182065031584,0.907,0.09299999999999997,0.7000000000000006,0.7000000000000006
formal-run-01-CCP30-solution-0064,3a4242b948c5fdb3a976ec53b53be7966a30594c39a8eab5411079ff10a3a06f,930002,5000,makespan,independent_oos_baseline,930001,930002,20,0.5,0.036991393720685925,0.0013683632093988022,2.0400819072554333,0.03713467848264958,54.93737903799598,oos_iqr,0.022399999999999975,0.16066237817968165,0.006252407901027816,0.005066967206709162,0.005659687553868489,504.3077841281824,502.4533527039276,0.3690753408799608,0.3690753408799608,571.5023695423309,567.8159066286837,3.686462913647233,0.6492355833310515,0.911,0.08899999999999997,1.100000000000001,1.100000000000001
formal-run-01-CCP30-solution-0065,fa5dccd5806558d989432597f28a788da39f39eb3b504ef1bf7f237d3e27cfbd,930002,5000,cost,independent_oos_baseline,930001,930002,20,0.5,0.03722655181993728,0.0013858161604024756,13277.076435290855,0.04302988401934157,308554.78088955395,oos_iqr,0.023799999999999932,0.11612252501738683,0.006354943304731167,0.005135098079689711,0.005745020692210439,11813737.749922568,11802016.21997535,0.09931802946837533,0.09931802946837533,12168948.802572194,12135461.44546844,33487.357103753835,0.2759463021182314,0.915,0.08499999999999996,1.5000000000000013,1.5000000000000013
formal-run-01-CCP30-solution-0065,fa5dccd5806558d989432597f28a788da39f39eb3b504ef1bf7f237d3e27cfbd,930002,5000,emission,independent_oos_baseline,930001,930002,20,0.5,0.028929635447105372,0.0008369238071024157,236719.13958880358,0.023508062526344655,10069700.100700378,oos_iqr,0.022800000000000042,0.14672889406685674,0.0033902649185953977,0.0033140291091634548,0.003352147013879426,9438560529.330591,9438468534.855406,0.000974675868713945,0.000974675868713945,9450812919.556581,9450406575.469723,406344.0868587494,0.004299752435133221,0.9046,0.09540000000000004,0.45999999999999375,0.45999999999999375
formal-run-01-CCP30-solution-0065,fa5dccd5806558d989432597f28a788da39f39eb3b504ef1bf7f237d3e27cfbd,930002,5000,makespan,independent_oos_baseline,930001,930002,20,0.5,0.0369560825976927,0.0013657520409674855,1.943153303478886,0.03674910870259118,52.87620222859647,oos_iqr,0.01739999999999997,0.43234344883612785,0.0063697785704606835,0.005049664231364793,0.005709721400912738,513.2123043709081,511.3082322671535,0.37239222519689713,0.37239222519689713,573.5732303554099,572.412897748526,1.1603326068839124,0.20270902550376718,0.9114,0.08860000000000001,1.1399999999999966,1.1399999999999966
formal-run-01-CCP30-solution-0066,d0d0123bebcd893c71dfbcba4be96ad6ded32c88d96caebdaad942c75d9956d5,930002,5000,cost,independent_oos_baseline,930001,930002,20,0.5,0.03842736980986973,0.0014766627505044877,14909.517241513491,0.045814198098639,325434.4255772624,oos_iqr,0.022199999999999998,0.16801422440099156,0.006884774424625727,0.005421520346285312,0.006153147385455519,11805205.262928655,11792937.10824954,0.10402967951498607,0.10402967951498607,12180462.603310386,12150161.996902918,30300.606407467276,0.24938438199581958,0.9134,0.08660000000000001,1.3399999999999967,1.3399999999999967
formal-run-01-CCP30-solution-0066,d0d0123bebcd893c71dfbcba4be96ad6ded32c88d96caebdaad942c75d9956d5,930002,5000,emission,independent_oos_baseline,930001,930002,20,0.5,0.02779956134417217,0.0007728156109283917,254203.99225662963,0.024870592782316663,10221066.883350372,oos_iqr,0.02059999999999995,0.23676066509226357,0.003169774738870695,0.003047205323227901,0.003108490031049298,9599973931.933987,9599895389.538586,0.0008181588675079935,0.0008181588675079935,9612496206.947124,9612089162.15546,407044.79166412354,0.004234717185799033,0.9056,0.09440000000000004,0.5599999999999938,0.5599999999999938
formal-run-01-CCP30-solution-0066,d0d0123bebcd893c71dfbcba4be96ad6ded32c88d96caebdaad942c75d9956d5,930002,5000,makespan,independent_oos_baseline,930001,930002,20,0.5,0.03964485850987024,0.0015717148062676307,2.054839932065077,0.03639811968162058,56.454562764204525,oos_iqr,0.023400000000000087,0.12766930748504346,0.007940599633807563,0.0057797392656507756,0.00686016944972917,509.40815183068526,507.4571063962141,0.3844749457401057,0.3844749457401057,572.1839197168409,570.1001756993667,2.0837440174742596,0.36550488954297206,0.911,0.08899999999999997,1.100000000000001,1.100000000000001
formal-run-01-CCP30-solution-0068,42b302a1addd983951695cce1e847887e15c741b46d232ec2d88eb0063b153f6,930002,5000,cost,independent_oos_baseline,930001,930002,20,0.5,0.03899741320428909,0.0015207982366260606,12887.438988539958,0.04433632487299628,290674.49829133786,oos_iqr,0.023800000000000043,0.11612252501738375,0.007342949487587923,0.00555449460903678,0.006448722048312351,11773747.190277698,11761917.836325333,0.10057334285937107,0.10057334285937107,12109041.14725223,12082243.570683645,26797.57656858489,0.22179305037026836,0.9132,0.08679999999999999,1.319999999999999,1.319999999999999
formal-run-01-CCP30-solution-0068,42b302a1addd983951695cce1e847887e15c741b46d232ec2d88eb0063b153f6,930002,5000,emission,independent_oos_baseline,930001,930002,20,0.5,0.030529620925412712,0.0009320577538493976,275201.39305452997,0.0270043181974921,10191014.30526352,oos_iqr,0.02100000000000002,0.2178513612898525,0.003783541968372975,0.0036838788849857407,0.003733710426679358,10241068780.356432,10240985908.503143,0.0008092175307051403,0.0008092175307051403,10253543999.771345,10252974861.429638,569138.3417072296,0.005550958130681216,0.907,0.09299999999999997,0.7000000000000006,0.7000000000000006
formal-run-01-CCP30-solution-0068,42b302a1addd983951695cce1e847887e15c741b46d232ec2d88eb0063b153f6,930002,5000,makespan,independent_oos_baseline,930001,930002,20,0.5,0.03703407615918895,0.0013715227969646074,2.0581597140916075,0.039172019133158695,52.54157839286353,oos_iqr,0.022399999999999975,0.16066237817968165,0.006367155843048501,0.0050531476082406645,0.005710151725644583,502.0108625048767,500.12755752682256,0.3765649282289595,0.3765649282289595,571.4971898733315,561.4308751718597,10.06631470147181,1.7929749051279749,0.911,0.08899999999999997,1.100000000000001,1.100000000000001
formal-run-01-CCP30-solution-0069,1305d52e679111b09ec2f8825b609586c3979bd8d1ef7eb3a313c96a73cfda9c,930002,5000,cost,independent_oos_baseline,930001,930002,20,0.5,0.039038913629210456,0.0015240367773489538,12736.0739961388,0.04111666563396245,309754.5435595531,oos_iqr,0.022800000000000042,0.14672889406685674,0.006994324766152443,0.005639921448803978,0.006317123107478211,11808667.271421002,11797468.539604569,0.09492487120299396,0.09492487120299396,12162333.877921443,12138645.008942533,23688.868978910148,0.19515249816975924,0.9102,0.08979999999999999,1.0199999999999987,1.0199999999999987
formal-run-01-CCP30-solution-0069,1305d52e679111b09ec2f8825b609586c3979bd8d1ef7eb3a313c96a73cfda9c,930002,5000,emission,independent_oos_baseline,930001,930002,20,0.5,0.03014140160419862,0.0009085040906655871,253147.81743704178,0.02485598992723943,10184579.981649399,oos_iqr,0.019199999999999995,0.31256521491747236,0.0037232590591927068,0.0035837688876067418,0.0036535139733997243,10108837641.15116,10108766502.302055,0.0007037342200725208,0.0007037342200725208,10121348509.521389,10120934177.606075,414331.9153137207,0.004093810986642771,0.9076,0.09240000000000004,0.759999999999994,0.759999999999994
formal-run-01-CCP30-solution-0069,1305d52e679111b09ec2f8825b609586c3979bd8d1ef7eb3a313c96a73cfda9c,930002,5000,makespan,independent_oos_baseline,930001,930002,20,0.5,0.036991393720685925,0.0013683632093988022,2.0400819072554333,0.03713467848264958,54.93737903799598,oos_iqr,0.022399999999999975,0.16066237817968165,0.006252407901027816,0.005066967206709162,0.005659687553868489,504.3077841281824,502.4533527039276,0.3690753408799608,0.3690753408799608,571.5023695423309,567.8159066286837,3.686462913647233,0.6492355833310515,0.911,0.08899999999999997,1.100000000000001,1.100000000000001
formal-run-01-CCP30-solution-0070,0520c6e0eefc9bba693f9e23948061843706b83e843af2a0b035664eda3d1818,930002,5000,cost,independent_oos_baseline,930001,930002,20,0.5,0.03739476154596038,0.0013983681910792374,10811.172231794017,0.042366304165829795,255183.2746485751,oos_iqr,0.021600000000000008,0.19167530614265293,0.006293043169355123,0.005225436604086005,0.005759239886720564,11718003.634934356,11707717.934049526,0.08785402025202818,0.08785402025202818,12011540.639429657,11983766.75667039,27773.882759267464,0.23176254447549224,0.9174,0.0826,1.739999999999997,1.739999999999997
formal-run-01-CCP30-solution-0070,0520c6e0eefc9bba693f9e23948061843706b83e843af2a0b035664eda3d1818,930002,5000,emission,independent_oos_baseline,930001,930002,20,0.5,0.027375068919753335,0.000749394398361245,272849.7920831761,0.027234286336206358,10018613.62236023,oos_iqr,0.022199999999999998,0.16801422440099156,0.003044866346200216,0.002955357365694889,0.003000111855947552,9769229582.661865,9769134163.891943,0.0009767372248293744,0.0009767372248293744,9781657213.493534,9781113460.247578,543753.2459564209,0.0055592162197723605,0.909,0.09099999999999997,0.9000000000000008,0.9000000000000008
formal-run-01-CCP30-solution-0070,0520c6e0eefc9bba693f9e23948061843706b83e843af2a0b035664eda3d1818,930002,5000,makespan,independent_oos_baseline,930001,930002,20,0.5,0.03772185256353779,0.0014229381608252827,1.9514047888372947,0.03804067724815988,51.297845622127795,oos_iqr,0.021199999999999997,0.2088385883788043,0.006311788213463914,0.0054119672061722565,0.005861877709818085,512.8739922065688,510.9694657542544,0.37272803561815787,0.37272803561815787,572.1940896445958,571.5917355620206,0.6023540825751752,0.10538187400188831,0.917,0.08299999999999996,1.7000000000000015,1.7000000000000015
formal-run-01-CCP30-solution-0071,e7b35d1ae32d1d7a62eb5bbe4ca4be2ca29c5574da28c9d39ad8b46cc843c0e2,930002,5000,cost,independent_oos_baseline,930001,930002,20,0.5,0.03910895262725216,0.0015295101756006536,12882.370891345112,0.04427712647011027,290948.6662383452,oos_iqr,0.02440000000000009,0.10042462289139704,0.007371533632064999,0.005594820146435183,0.0064831768892500904,11803527.58392747,11791705.736554606,0.10025561727015792,0.10025561727015792,12139691.57309413,12111367.602091528,28323.971002601087,0.23386269769988471,0.9142,0.08579999999999999,1.419999999999999,1.419999999999999
formal-run-01-CCP30-solution-0071,e7b35d1ae32d1d7a62eb5bbe4ca4be2ca29c5574da28c9d39ad8b46cc843c0e2,930002,5000,emission,independent_oos_baseline,930001,930002,20,0.5,0.029666683226657418,0.0008801120936708366,280040.7330667435,0.027669271088356328,10121001.45943451,oos_iqr,0.02100000000000002,0.2178513612898525,0.003635451728022027,0.0034384101112155964,0.0035369309196188114,10204740662.409876,10204660797.879997,0.0007826279722615382,0.0007826279722615382,10217250182.735762,10216767335.29952,482847.4362411499,0.004726029480703589,0.9074,0.09260000000000002,0.7399999999999962,0.7399999999999962
formal-run-01-CCP30-solution-0071,e7b35d1ae32d1d7a62eb5bbe4ca4be2ca29c5574da28c9d39ad8b46cc843c0e2,930002,5000,makespan,independent_oos_baseline,930001,930002,20,0.5,0.03703407615918895,0.0013715227969646074,2.0581597140916075,0.039172019133158695,52.54157839286353,oos_iqr,0.022399999999999975,0.16066237817968165,0.006367155843048501,0.0050531476082406645,0.005710151725644583,502.0108625048767,500.12755752682256,0.3765649282289595,0.3765649282289595,571.4971898733315,561.4308751718597,10.06631470147181,1.7929749051279749,0.911,0.08899999999999997,1.100000000000001,1.100000000000001
