generation,HV_mean,HV_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_best,MinEmis_best,MinTime_best,MinCost_mean,MinCost_std,MinEmis_mean,MinEmis_std,MinTime_mean,MinTime_std,boost_triggered_best
67,0.41944799999999993,0.033283390692656296,0.12638389755743545,0.028056564019994786,0.012711532454594814,0.001933993836886729,1.0,0.0,1.0,0.0,6908284.588387701,8676860287.43,355.8710535493004,6907779.451275314,38056.67488979954,8523930993.4279995,91642883.7932282,375.2911673688577,20.907516916006635,0
68,0.41944799999999993,0.033283390692656296,0.12638389755743545,0.028056564019994786,0.012711532454594814,0.001933993836886729,1.0,0.0,1.0,0.0,6908284.588387701,8676860287.43,355.8710535493004,6907733.873668447,38066.59854623743,8522232320.453,93050248.6752,375.2911673688577,20.907516916006635,0
69,0.41944799999999993,0.033283390692656296,0.12638389755743545,0.028056564019994786,0.012711532454594814,0.001933993836886729,1.0,0.0,1.0,0.0,6892174.905740328,8676860287.43,355.8710535493004,6906122.905403711,38349.035525799605,8519468458.598,96248080.66599473,375.2785454745485,20.894925029917765,0
70,0.42636399999999997,0.03408385283385668,0.12180218551851349,0.029042372557794145,0.013075440939665922,0.0031256084855523806,1.0,0.0,1.0,0.0,6892174.905740328,8676860287.43,355.8710535493004,6904219.191417945,40094.120007853526,8509894899.368998,91816941.12206332,375.2785454745485,20.894925029917765,0
71,0.42636399999999997,0.03408385283385668,0.12180218551851349,0.029042372557794145,0.013075440939665922,0.0031256084855523806,1.0,0.0,1.0,0.0,6892174.905740328,8676860287.43,352.85084305712786,6903638.7312307255,40223.27402587173,8509894899.368998,91816941.12206332,374.9765244253312,21.192965450386936,0
72,0.42636399999999997,0.03408385283385668,0.12180218551851349,0.029042372557794145,0.013075440939665922,0.0031256084855523806,1.0,0.0,1.0,0.0,6892174.905740328,8676860287.43,352.85084305712786,6902408.313534615,39442.34118146958,8502759065.324999,97696341.79082246,374.9765244253312,21.192965450386936,0
73,0.42636399999999997,0.03408385283385668,0.12180218551851349,0.029042372557794145,0.013075440939665922,0.0031256084855523806,1.0,0.0,1.0,0.0,6892174.905740328,8676860287.43,352.85084305712786,6901344.381934615,39813.854132468114,8497907072.834997,96432948.53631559,374.9765244253312,21.192965450386936,0
74,0.42636399999999997,0.03408385283385668,0.12180218551851349,0.029042372557794145,0.013075440939665922,0.0031256084855523806,1.0,0.0,1.0,0.0,6863685.046556181,8676860287.43,352.85084305712786,6897730.929642685,40644.97623102561,8493251593.805998,100279817.55481975,374.9765244253312,21.192965450386936,0
75,0.433694,0.0352911411546864,0.11814743165215509,0.02965440609962421,0.01288339737483844,0.00300654494448566,1.0,0.0,1.0,0.0,6863685.046556181,8676860287.43,352.42516708729073,6897117.703901036,41097.41793010062,8488300945.604999,106739517.41618855,374.91039843730516,21.255911560274598,0
76,0.433694,0.0352911411546864,0.11814743165215509,0.02965440609962421,0.01288339737483844,0.00300654494448566,1.0,0.0,1.0,0.0,6863685.046556181,8676860287.43,352.42516708729073,6894340.330886019,39816.35066890844,8488300945.604999,106739517.41618855,374.91039843730516,21.255911560274598,0
77,0.433694,0.0352911411546864,0.11814743165215509,0.02965440609962421,0.01288339737483844,0.00300654494448566,1.0,0.0,1.0,0.0,6863685.046556181,8676860287.43,352.42516708729073,6893475.765258364,39823.774753888545,8486491714.873999,106578012.74814713,374.87500265136725,21.283619952156695,0
