solution_id,decision_fingerprint,role,seed,S,objective,q90_reestimate,q90_oos,signed_error,signed_error_pct,coverage,exceedance,coverage_gap_pp,absolute_coverage_gap_pp
formal-run-01-CCP30-solution-0142,791edc8706d6c38d2d69e222a76263916533ef985e635ff043a857d42ce26180,independent_reestimate,940007,100,makespan,573.513316962753,572.4182364813093,1.0950804814436879,0.19130775570240668,0.9126,0.08740000000000003,1.2599999999999945,1.2599999999999945
formal-run-01-CCP30-solution-0142,791edc8706d6c38d2d69e222a76263916533ef985e635ff043a857d42ce26180,independent_reestimate,940007,300,cost,11987009.536341436,11987092.68769786,-83.15135642327368,-0.0006936740925396401,0.8996,0.10040000000000004,-0.0400000000000067,0.0400000000000067
formal-run-01-CCP30-solution-0142,791edc8706d6c38d2d69e222a76263916533ef985e635ff043a857d42ce26180,independent_reestimate,940007,300,emission,9746263896.386139,9745963983.48949,299912.896648407,0.0030773035602890127,0.9044,0.09560000000000002,0.43999999999999595,0.43999999999999595
formal-run-01-CCP30-solution-0142,791edc8706d6c38d2d69e222a76263916533ef985e635ff043a857d42ce26180,independent_reestimate,940007,300,makespan,574.384904390608,572.4182364813093,1.9666679092986215,0.3435718472891171,0.9192,0.08079999999999998,1.9199999999999995,1.9199999999999995
formal-run-01-CCP30-solution-0143,92f337d743c3c76678d0eb57c26bd889395781794b11a4df9009676369095417,independent_reestimate,940007,30,cost,12514367.538956597,12227262.957907896,287104.58104870096,2.34806908166654,0.9786,0.021399999999999975,7.86,7.86
formal-run-01-CCP30-solution-0143,92f337d743c3c76678d0eb57c26bd889395781794b11a4df9009676369095417,independent_reestimate,940007,30,emission,9423393630.048412,9427375502.758144,-3981872.7097320557,-0.042237340695372626,0.8286,0.1714,-7.140000000000002,7.140000000000002
formal-run-01-CCP30-solution-0143,92f337d743c3c76678d0eb57c26bd889395781794b11a4df9009676369095417,independent_reestimate,940007,30,makespan,579.1784770746996,576.6750311630251,2.5034459116744756,0.43411727166782005,0.9136,0.08640000000000003,1.3599999999999945,1.3599999999999945
formal-run-01-CCP30-solution-0143,92f337d743c3c76678d0eb57c26bd889395781794b11a4df9009676369095417,independent_reestimate,940007,100,cost,12274473.323097644,12227262.957907896,47210.365189747885,0.38610738439394493,0.9222,0.07779999999999998,2.2199999999999998,2.2199999999999998
formal-run-01-CCP30-solution-0143,92f337d743c3c76678d0eb57c26bd889395781794b11a4df9009676369095417,independent_reestimate,940007,100,emission,9427130928.530962,9427375502.758144,-244574.2271823883,-0.0025942981385522813,0.8964,0.10360000000000003,-0.36000000000000476,0.36000000000000476
formal-run-01-CCP30-solution-0143,92f337d743c3c76678d0eb57c26bd889395781794b11a4df9009676369095417,independent_reestimate,940007,100,makespan,578.0651274635645,576.6750311630251,1.390096300539426,0.24105366548225807,0.9094,0.09060000000000001,0.9399999999999964,0.9399999999999964
formal-run-01-CCP30-solution-0143,92f337d743c3c76678d0eb57c26bd889395781794b11a4df9009676369095417,independent_reestimate,940007,300,cost,12245194.634872418,12227262.957907896,17931.676964521408,0.14665323732916222,0.909,0.09099999999999997,0.9000000000000008,0.9000000000000008
formal-run-01-CCP30-solution-0143,92f337d743c3c76678d0eb57c26bd889395781794b11a4df9009676369095417,independent_reestimate,940007,300,emission,9427265284.547815,9427375502.758144,-110218.21032905579,-0.0011691293117242387,0.8988,0.10119999999999996,-0.11999999999999789,0.11999999999999789
formal-run-01-CCP30-solution-0143,92f337d743c3c76678d0eb57c26bd889395781794b11a4df9009676369095417,independent_reestimate,940007,300,makespan,579.8181141601076,576.6750311630251,3.1430829970825016,0.5450353886041508,0.9162,0.08379999999999999,1.6199999999999992,1.6199999999999992
formal-run-01-CCP30-solution-0144,30af8df26e007aef56763692ceb9fa1cebacf242b39248f44feeff081f57472d,independent_reestimate,940007,30,cost,12076793.158521837,11959212.376321902,117580.78219993412,0.9831816552796807,0.9542,0.04579999999999995,5.420000000000003,5.420000000000003
formal-run-01-CCP30-solution-0144,30af8df26e007aef56763692ceb9fa1cebacf242b39248f44feeff081f57472d,independent_reestimate,940007,30,emission,9961268320.722815,9965885869.771366,-4617549.048551559,-0.0463335533728874,0.8176,0.1824,-8.240000000000002,8.240000000000002
formal-run-01-CCP30-solution-0144,30af8df26e007aef56763692ceb9fa1cebacf242b39248f44feeff081f57472d,independent_reestimate,940007,30,makespan,571.6812840435006,571.7918687705101,-0.11058472700949551,-0.019340031408155427,0.8976,0.10240000000000005,-0.24000000000000687,0.24000000000000687
formal-run-01-CCP30-solution-0144,30af8df26e007aef56763692ceb9fa1cebacf242b39248f44feeff081f57472d,independent_reestimate,940007,100,cost,11957559.879701216,11959212.376321902,-1652.4966206867248,-0.013817771343859652,0.8986,0.10140000000000005,-0.14000000000000679,0.14000000000000679
formal-run-01-CCP30-solution-0144,30af8df26e007aef56763692ceb9fa1cebacf242b39248f44feeff081f57472d,independent_reestimate,940007,100,emission,9965622793.622692,9965885869.771366,-263076.14867401123,-0.0026397668216528213,0.896,0.10399999999999998,-0.40000000000000036,0.40000000000000036
formal-run-01-CCP30-solution-0144,30af8df26e007aef56763692ceb9fa1cebacf242b39248f44feeff081f57472d,independent_reestimate,940007,100,makespan,556.3382061272335,571.7918687705101,-15.453662643276516,-2.7026726834198613,0.8454,0.15459999999999996,-5.459999999999998,5.459999999999998
formal-run-01-CCP30-solution-0144,30af8df26e007aef56763692ceb9fa1cebacf242b39248f44feeff081f57472d,independent_reestimate,940007,300,cost,11960977.451195693,11959212.376321902,1765.074873790145,0.01475912307807849,0.9012,0.0988,0.11999999999999789,0.11999999999999789
formal-run-01-CCP30-solution-0144,30af8df26e007aef56763692ceb9fa1cebacf242b39248f44feeff081f57472d,independent_reestimate,940007,300,emission,9966053239.26144,9965885869.771366,167369.49007415771,0.001679424110021415,0.9022,0.0978,0.21999999999999797,0.21999999999999797
formal-run-01-CCP30-solution-0144,30af8df26e007aef56763692ceb9fa1cebacf242b39248f44feeff081f57472d,independent_reestimate,940007,300,makespan,572.745658664644,571.7918687705101,0.9537898941339336,0.16680718041423204,0.92,0.07999999999999996,2.0000000000000018,2.0000000000000018
formal-run-01-CCP30-solution-0145,0df946bd8d1248ec2e7361bf4ad6f7549fae115c52210e03f6e9d32ece6432ae,independent_reestimate,940007,30,cost,12187120.284943907,12006648.88340964,180471.40153426677,1.5030955205464176,0.9636,0.03639999999999999,6.359999999999999,6.359999999999999
formal-run-01-CCP30-solution-0145,0df946bd8d1248ec2e7361bf4ad6f7549fae115c52210e03f6e9d32ece6432ae,independent_reestimate,940007,30,emission,9571281706.046392,9577347330.615019,-6065624.568626404,-0.0633330332422735,0.7856,0.21440000000000003,-11.440000000000005,11.440000000000005
formal-run-01-CCP30-solution-0145,0df946bd8d1248ec2e7361bf4ad6f7549fae115c52210e03f6e9d32ece6432ae,independent_reestimate,940007,30,makespan,574.6716428120604,575.1175016750176,-0.44585886295715227,-0.07752482956241076,0.8958,0.10419999999999996,-0.41999999999999815,0.41999999999999815
formal-run-01-CCP30-solution-0145,0df946bd8d1248ec2e7361bf4ad6f7549fae115c52210e03f6e9d32ece6432ae,independent_reestimate,940007,100,cost,12037637.58300334,12006648.88340964,30988.69959370047,0.25809615900836036,0.915,0.08499999999999996,1.5000000000000013,1.5000000000000013
formal-run-01-CCP30-solution-0145,0df946bd8d1248ec2e7361bf4ad6f7549fae115c52210e03f6e9d32ece6432ae,independent_reestimate,940007,100,emission,9578210312.35974,9577347330.615019,862981.744720459,0.00901065519428167,0.9122,0.08779999999999999,1.2199999999999989,1.2199999999999989
formal-run-01-CCP30-solution-0145,0df946bd8d1248ec2e7361bf4ad6f7549fae115c52210e03f6e9d32ece6432ae,independent_reestimate,940007,100,makespan,572.8820387889052,575.1175016750176,-2.235462886112373,-0.38869672364371355,0.8672,0.13280000000000003,-3.280000000000005,3.280000000000005
formal-run-01-CCP30-solution-0145,0df946bd8d1248ec2e7361bf4ad6f7549fae115c52210e03f6e9d32ece6432ae,independent_reestimate,940007,300,cost,12016313.777939245,12006648.88340964,9664.894529605284,0.08049618693322406,0.9038,0.09619999999999995,0.38000000000000256,0.38000000000000256
formal-run-01-CCP30-solution-0145,0df946bd8d1248ec2e7361bf4ad6f7549fae115c52210e03f6e9d32ece6432ae,independent_reestimate,940007,300,emission,9578391860.497334,9577347330.615019,1044529.882314682,0.010906254584458163,0.9142,0.08579999999999999,1.419999999999999,1.419999999999999
formal-run-01-CCP30-solution-0145,0df946bd8d1248ec2e7361bf4ad6f7549fae115c52210e03f6e9d32ece6432ae,independent_reestimate,940007,300,makespan,574.4532070721759,575.1175016750176,-0.6642946028416645,-0.11550589243188053,0.8932,0.1068,-0.6800000000000028,0.6800000000000028
formal-run-01-CCP30-solution-0146,e2a5d1dd4c803542af8a474f57b4297c9bb13dfde72134d2964dea715c4e75ae,independent_reestimate,940007,30,cost,12203295.142507914,12039264.19879373,164030.9437141847,1.362466517934042,0.9566,0.043399999999999994,5.659999999999998,5.659999999999998
formal-run-01-CCP30-solution-0146,e2a5d1dd4c803542af8a474f57b4297c9bb13dfde72134d2964dea715c4e75ae,independent_reestimate,940007,30,emission,9686644621.762674,9692214175.068905,-5569553.306230545,-0.057464199672320485,0.7962,0.20379999999999998,-10.38,10.38
formal-run-01-CCP30-solution-0146,e2a5d1dd4c803542af8a474f57b4297c9bb13dfde72134d2964dea715c4e75ae,independent_reestimate,940007,30,makespan,578.8375933892025,571.8438316533271,6.99376173587541,1.2230195288904133,0.956,0.04400000000000004,5.599999999999994,5.599999999999994
formal-run-01-CCP30-solution-0146,e2a5d1dd4c803542af8a474f57b4297c9bb13dfde72134d2964dea715c4e75ae,independent_reestimate,940007,100,cost,12114606.227680232,12039264.19879373,75342.02888650261,0.6258026042326696,0.9332,0.06679999999999997,3.3200000000000007,3.3200000000000007
formal-run-01-CCP30-solution-0146,e2a5d1dd4c803542af8a474f57b4297c9bb13dfde72134d2964dea715c4e75ae,independent_reestimate,940007,100,emission,9692221847.263622,9692214175.068905,7672.194717407227,7.915832831204106e-05,0.9002,0.0998,0.019999999999997797,0.019999999999997797
formal-run-01-CCP30-solution-0146,e2a5d1dd4c803542af8a474f57b4297c9bb13dfde72134d2964dea715c4e75ae,independent_reestimate,940007,100,makespan,572.5965461004628,571.8438316533271,0.7527144471356451,0.1316293724738415,0.912,0.08799999999999997,1.200000000000001,1.200000000000001
formal-run-01-CCP30-solution-0146,e2a5d1dd4c803542af8a474f57b4297c9bb13dfde72134d2964dea715c4e75ae,independent_reestimate,940007,300,cost,12054664.995477267,12039264.19879373,15400.796683536842,0.12792141138558882,0.9084,0.09160000000000001,0.8399999999999963,0.8399999999999963
formal-run-01-CCP30-solution-0146,e2a5d1dd4c803542af8a474f57b4297c9bb13dfde72134d2964dea715c4e75ae,independent_reestimate,940007,300,emission,9693114850.997372,9692214175.068905,900675.9284667969,0.009292777813181101,0.911,0.08899999999999997,1.100000000000001,1.100000000000001
formal-run-01-CCP30-solution-0146,e2a5d1dd4c803542af8a474f57b4297c9bb13dfde72134d2964dea715c4e75ae,independent_reestimate,940007,300,makespan,572.31746907953,571.8438316533271,0.47363742620291305,0.08282635922355276,0.9104,0.08960000000000001,1.0399999999999965,1.0399999999999965
formal-run-01-CCP30-solution-0147,75aacf6f9f1c07f34139ea1e637cbdc45dc2d3f59db153c3ad38bebdd0e0ed6c,independent_reestimate,940007,30,cost,12052875.238091607,11951062.988012342,101812.25007926486,0.8519095764233597,0.9512,0.048799999999999955,5.120000000000003,5.120000000000003
formal-run-01-CCP30-solution-0147,75aacf6f9f1c07f34139ea1e637cbdc45dc2d3f59db153c3ad38bebdd0e0ed6c,independent_reestimate,940007,30,emission,9906772264.710962,9911805023.499218,-5032758.7882556915,-0.05077540141602735,0.8106,0.1894,-8.940000000000003,8.940000000000003
formal-run-01-CCP30-solution-0147,75aacf6f9f1c07f34139ea1e637cbdc45dc2d3f59db153c3ad38bebdd0e0ed6c,independent_reestimate,940007,30,makespan,571.6812840435006,571.0053292634379,0.6759547800626251,0.11837976730174578,0.9074,0.09260000000000002,0.7399999999999962,0.7399999999999962
formal-run-01-CCP30-solution-0147,75aacf6f9f1c07f34139ea1e637cbdc45dc2d3f59db153c3ad38bebdd0e0ed6c,independent_reestimate,940007,100,cost,11953722.726664351,11951062.988012342,2659.738652009517,0.022255247543062906,0.9016,0.09840000000000004,0.15999999999999348,0.15999999999999348
formal-run-01-CCP30-solution-0147,75aacf6f9f1c07f34139ea1e637cbdc45dc2d3f59db153c3ad38bebdd0e0ed6c,independent_reestimate,940007,100,emission,9911341307.723112,9911805023.499218,-463715.77610588074,-0.004678419067026529,0.8926,0.10740000000000005,-0.7400000000000073,0.7400000000000073
formal-run-01-CCP30-solution-0147,75aacf6f9f1c07f34139ea1e637cbdc45dc2d3f59db153c3ad38bebdd0e0ed6c,independent_reestimate,940007,100,makespan,548.7783978156979,571.0053292634379,-22.22693144774007,-3.89259614729191,0.8436,0.15639999999999998,-5.640000000000001,5.640000000000001
formal-run-01-CCP30-solution-0147,75aacf6f9f1c07f34139ea1e637cbdc45dc2d3f59db153c3ad38bebdd0e0ed6c,independent_reestimate,940007,300,cost,11952661.007244712,11951062.988012342,1598.0192323699594,0.0133713564556799,0.9008,0.09919999999999995,0.08000000000000229,0.08000000000000229
formal-run-01-CCP30-solution-0147,75aacf6f9f1c07f34139ea1e637cbdc45dc2d3f59db153c3ad38bebdd0e0ed6c,independent_reestimate,940007,300,emission,9911990496.025467,9911805023.499218,185472.52624893188,0.0018712285583625567,0.9024,0.09760000000000002,0.23999999999999577,0.23999999999999577
formal-run-01-CCP30-solution-0147,75aacf6f9f1c07f34139ea1e637cbdc45dc2d3f59db153c3ad38bebdd0e0ed6c,independent_reestimate,940007,300,makespan,571.9698780890488,571.0053292634379,0.9645488256109047,0.16892115995749354,0.9146,0.08540000000000003,1.4599999999999946,1.4599999999999946
formal-run-01-CCP30-solution-0148,513e36cce28cdd45bc2e6355f1c6e9e8492abf21ed8576ad0b2931fe8935380e,independent_reestimate,940007,30,cost,12211127.22645976,12036425.920378437,174701.30608132295,1.4514383857548816,0.9594,0.04059999999999997,5.940000000000001,5.940000000000001
formal-run-01-CCP30-solution-0148,513e36cce28cdd45bc2e6355f1c6e9e8492abf21ed8576ad0b2931fe8935380e,independent_reestimate,940007,30,emission,9499221650.36482,9505131622.717447,-5909972.352626801,-0.062176649279657034,0.788,0.21199999999999997,-11.2,11.2
formal-run-01-CCP30-solution-0148,513e36cce28cdd45bc2e6355f1c6e9e8492abf21ed8576ad0b2931fe8935380e,independent_reestimate,940007,30,makespan,574.6716428120604,574.3177088539384,0.3539339581220702,0.06162685786380363,0.9034,0.09660000000000002,0.33999999999999586,0.33999999999999586
formal-run-01-CCP30-solution-0148,513e36cce28cdd45bc2e6355f1c6e9e8492abf21ed8576ad0b2931fe8935380e,independent_reestimate,940007,100,cost,12100890.639915952,12036425.920378437,64464.71953751519,0.5355802458632866,0.9312,0.06879999999999997,3.1200000000000006,3.1200000000000006
formal-run-01-CCP30-solution-0148,513e36cce28cdd45bc2e6355f1c6e9e8492abf21ed8576ad0b2931fe8935380e,independent_reestimate,940007,100,emission,9506057832.524984,9505131622.717447,926209.8075370789,0.00974431332779674,0.9122,0.08779999999999999,1.2199999999999989,1.2199999999999989
formal-run-01-CCP30-solution-0148,513e36cce28cdd45bc2e6355f1c6e9e8492abf21ed8576ad0b2931fe8935380e,independent_reestimate,940007,100,makespan,572.8820387889052,574.3177088539384,-1.4356700650331504,-0.24997837310259102,0.875,0.125,-2.500000000000002,2.500000000000002
formal-run-01-CCP30-solution-0148,513e36cce28cdd45bc2e6355f1c6e9e8492abf21ed8576ad0b2931fe8935380e,independent_reestimate,940007,300,cost,12032769.906482449,12036425.920378437,-3656.0138959884644,-0.030374580628611685,0.8978,0.10219999999999996,-0.21999999999999797,0.21999999999999797
formal-run-01-CCP30-solution-0148,513e36cce28cdd45bc2e6355f1c6e9e8492abf21ed8576ad0b2931fe8935380e,independent_reestimate,940007,300,emission,9506057832.524984,9505131622.717447,926209.8075370789,0.00974431332779674,0.9122,0.08779999999999999,1.2199999999999989,1.2199999999999989
formal-run-01-CCP30-solution-0148,513e36cce28cdd45bc2e6355f1c6e9e8492abf21ed8576ad0b2931fe8935380e,independent_reestimate,940007,300,makespan,573.0108569718242,574.3177088539384,-1.306851882114188,-0.22754859583244177,0.8798,0.12019999999999997,-2.0199999999999996,2.0199999999999996
formal-run-01-CCP30-solution-0149,75b1cfe7301997644e52eee06c3212ef91c273025975e1c238e822055efb5a48,independent_reestimate,940007,30,cost,12424047.469737006,12273615.887550468,150431.58218653873,1.2256500738232035,0.9526,0.0474,5.259999999999998,5.259999999999998
formal-run-01-CCP30-solution-0149,75b1cfe7301997644e52eee06c3212ef91c273025975e1c238e822055efb5a48,independent_reestimate,940007,30,emission,9345927864.703138,9351556025.967937,-5628161.264799118,-0.06018422227456604,0.7968,0.20320000000000005,-10.320000000000007,10.320000000000007
formal-run-01-CCP30-solution-0149,75b1cfe7301997644e52eee06c3212ef91c273025975e1c238e822055efb5a48,independent_reestimate,940007,30,makespan,578.8375933892025,573.1783280890126,5.659265300189986,0.9873480944504801,0.9348,0.06520000000000004,3.479999999999994,3.479999999999994
formal-run-01-CCP30-solution-0149,75b1cfe7301997644e52eee06c3212ef91c273025975e1c238e822055efb5a48,independent_reestimate,940007,100,cost,12379851.260781446,12273615.887550468,106235.37323097885,0.8655588883039502,0.941,0.05900000000000005,4.0999999999999925,4.0999999999999925
formal-run-01-CCP30-solution-0149,75b1cfe7301997644e52eee06c3212ef91c273025975e1c238e822055efb5a48,independent_reestimate,940007,100,emission,9350956520.927269,9351556025.967937,-599505.0406684875,-0.006410751740178293,0.8896,0.11040000000000005,-1.0400000000000076,1.0400000000000076
formal-run-01-CCP30-solution-0149,75b1cfe7301997644e52eee06c3212ef91c273025975e1c238e822055efb5a48,independent_reestimate,940007,100,makespan,573.513316962753,573.1783280890126,0.33498887374048536,0.05844409275859132,0.9014,0.09860000000000002,0.13999999999999568,0.13999999999999568
formal-run-01-CCP30-solution-0149,75b1cfe7301997644e52eee06c3212ef91c273025975e1c238e822055efb5a48,independent_reestimate,940007,300,cost,12287523.469343422,12273615.887550468,13907.581792954355,0.11331283234194475,0.907,0.09299999999999997,0.7000000000000006,0.7000000000000006
formal-run-01-CCP30-solution-0149,75b1cfe7301997644e52eee06c3212ef91c273025975e1c238e822055efb5a48,independent_reestimate,940007,300,emission,9351586876.569487,9351556025.967937,30850.60154914856,0.0003298980561468149,0.901,0.09899999999999998,0.10000000000000009,0.10000000000000009
formal-run-01-CCP30-solution-0149,75b1cfe7301997644e52eee06c3212ef91c273025975e1c238e822055efb5a48,independent_reestimate,940007,300,makespan,574.6716428120604,573.1783280890126,1.493314723047888,0.2605323072884887,0.9096,0.09040000000000004,0.9599999999999942,0.9599999999999942
formal-run-01-CCP30-solution-0150,5e0ff65e340da495e854a8a32453b695bc04be694c15239c951e2afd55bb704e,independent_reestimate,940007,30,cost,12206653.084207816,12039222.07824446,167431.0059633553,1.3907128290781543,0.9564,0.04359999999999997,5.640000000000001,5.640000000000001
formal-run-01-CCP30-solution-0150,5e0ff65e340da495e854a8a32453b695bc04be694c15239c951e2afd55bb704e,independent_reestimate,940007,30,emission,9690357249.326294,9696036525.860617,-5679276.534322739,-0.05857317594849559,0.7942,0.20579999999999998,-10.58,10.58
formal-run-01-CCP30-solution-0150,5e0ff65e340da495e854a8a32453b695bc04be694c15239c951e2afd55bb704e,independent_reestimate,940007,30,makespan,578.8375933892025,572.0433803120075,6.7942130771950815,1.1877094134870225,0.9578,0.042200000000000015,5.779999999999996,5.779999999999996
formal-run-01-CCP30-solution-0150,5e0ff65e340da495e854a8a32453b695bc04be694c15239c951e2afd55bb704e,independent_reestimate,940007,100,cost,12120402.668053651,12039222.07824446,81180.58980919048,0.6743009579986757,0.9336,0.06640000000000001,3.3599999999999963,3.3599999999999963
formal-run-01-CCP30-solution-0150,5e0ff65e340da495e854a8a32453b695bc04be694c15239c951e2afd55bb704e,independent_reestimate,940007,100,emission,9695638543.627922,9696036525.860617,-397982.23269462585,-0.0041045867724730034,0.8934,0.10660000000000003,-0.660000000000005,0.660000000000005
formal-run-01-CCP30-solution-0150,5e0ff65e340da495e854a8a32453b695bc04be694c15239c951e2afd55bb704e,independent_reestimate,940007,100,makespan,573.513316962753,572.0433803120075,1.4699366507455807,0.2569624439922438,0.9264,0.0736,2.639999999999998,2.639999999999998
formal-run-01-CCP30-solution-0150,5e0ff65e340da495e854a8a32453b695bc04be694c15239c951e2afd55bb704e,independent_reestimate,940007,300,cost,12065666.496128414,12039222.07824446,26444.41788395308,0.21965221433816395,0.9126,0.08740000000000003,1.2599999999999945,1.2599999999999945
formal-run-01-CCP30-solution-0150,5e0ff65e340da495e854a8a32453b695bc04be694c15239c951e2afd55bb704e,independent_reestimate,940007,300,emission,9696748043.512897,9696036525.860617,711517.6522808075,0.007338231971209014,0.9086,0.09140000000000004,0.8599999999999941,0.8599999999999941
formal-run-01-CCP30-solution-0150,5e0ff65e340da495e854a8a32453b695bc04be694c15239c951e2afd55bb704e,independent_reestimate,940007,300,makespan,573.4868221774975,572.0433803120075,1.4434418654900583,0.2523308397874943,0.9258,0.07420000000000004,2.5799999999999934,2.5799999999999934
formal-run-01-CCP30-solution-0151,72fc21d75376988f4912060e7cce4a74aa99982b773af72980c103551717d1fc,independent_reestimate,940007,30,cost,12446325.149615696,12293141.062950274,153184.08666542172,1.246093946868438,0.9538,0.04620000000000002,5.3799999999999955,5.3799999999999955
formal-run-01-CCP30-solution-0151,72fc21d75376988f4912060e7cce4a74aa99982b773af72980c103551717d1fc,independent_reestimate,940007,30,emission,9343871031.158176,9349193636.915213,-5322605.757036209,-0.056931174641842316,0.8062,0.19379999999999997,-9.379999999999999,9.379999999999999
formal-run-01-CCP30-solution-0151,72fc21d75376988f4912060e7cce4a74aa99982b773af72980c103551717d1fc,independent_reestimate,940007,30,makespan,578.8375933892025,573.1783280890126,5.659265300189986,0.9873480944504801,0.9348,0.06520000000000004,3.479999999999994,3.479999999999994
formal-run-01-CCP30-solution-0151,72fc21d75376988f4912060e7cce4a74aa99982b773af72980c103551717d1fc,independent_reestimate,940007,100,cost,12396416.233270977,12293141.062950274,103275.17032070272,0.8401040042724227,0.942,0.05800000000000005,4.199999999999992,4.199999999999992
formal-run-01-CCP30-solution-0151,72fc21d75376988f4912060e7cce4a74aa99982b773af72980c103551717d1fc,independent_reestimate,940007,100,emission,9348119569.07362,9349193636.915213,-1074067.8415927887,-0.01148834737310222,0.884,0.11599999999999999,-1.6000000000000014,1.6000000000000014
formal-run-01-CCP30-solution-0151,72fc21d75376988f4912060e7cce4a74aa99982b773af72980c103551717d1fc,independent_reestimate,940007,100,makespan,573.513316962753,573.1783280890126,0.33498887374048536,0.05844409275859132,0.9014,0.09860000000000002,0.13999999999999568,0.13999999999999568
formal-run-01-CCP30-solution-0151,72fc21d75376988f4912060e7cce4a74aa99982b773af72980c103551717d1fc,independent_reestimate,940007,300,cost,12313811.665143294,12293141.062950274,20670.602193020284,0.16814744162757922,0.9134,0.08660000000000001,1.3399999999999967,1.3399999999999967
formal-run-01-CCP30-solution-0151,72fc21d75376988f4912060e7cce4a74aa99982b773af72980c103551717d1fc,independent_reestimate,940007,300,emission,9349584021.418573,9349193636.915213,390384.5033607483,0.004175595441935424,0.9054,0.09460000000000002,0.539999999999996,0.539999999999996
formal-run-01-CCP30-solution-0151,72fc21d75376988f4912060e7cce4a74aa99982b773af72980c103551717d1fc,independent_reestimate,940007,300,makespan,574.6716428120604,573.1783280890126,1.493314723047888,0.2605323072884887,0.9096,0.09040000000000004,0.9599999999999942,0.9599999999999942
formal-run-01-CCP30-solution-0153,a969d88a0bd4dca6fecdc899b348e8cdd4b80a2be9ef2e27954b7bf0e6886e0d,independent_reestimate,940007,30,cost,12057543.847062338,11942751.953098513,114791.89396382496,0.9611846115085939,0.9538,0.04620000000000002,5.3799999999999955,5.3799999999999955
formal-run-01-CCP30-solution-0153,a969d88a0bd4dca6fecdc899b348e8cdd4b80a2be9ef2e27954b7bf0e6886e0d,independent_reestimate,940007,30,emission,9862925330.793062,9867867310.052296,-4941979.259233475,-0.05008153336434845,0.8052,0.19479999999999997,-9.48,9.48
formal-run-01-CCP30-solution-0153,a969d88a0bd4dca6fecdc899b348e8cdd4b80a2be9ef2e27954b7bf0e6886e0d,independent_reestimate,940007,30,makespan,572.5965461004628,572.63935440585,-0.042808305387211476,-0.007475613587827514,0.8978,0.10219999999999996,-0.21999999999999797,0.21999999999999797
formal-run-01-CCP30-solution-0153,a969d88a0bd4dca6fecdc899b348e8cdd4b80a2be9ef2e27954b7bf0e6886e0d,independent_reestimate,940007,100,cost,11922675.960772233,11942751.953098513,-20075.992326280102,-0.16810189481555332,0.888,0.11199999999999999,-1.200000000000001,1.200000000000001
formal-run-01-CCP30-solution-0153,a969d88a0bd4dca6fecdc899b348e8cdd4b80a2be9ef2e27954b7bf0e6886e0d,independent_reestimate,940007,100,emission,9867815749.691761,9867867310.052296,-51560.36053466797,-0.0005225076393370627,0.8992,0.1008,-0.08000000000000229,0.08000000000000229
formal-run-01-CCP30-solution-0153,a969d88a0bd4dca6fecdc899b348e8cdd4b80a2be9ef2e27954b7bf0e6886e0d,independent_reestimate,940007,100,makespan,572.2707869809153,572.63935440585,-0.36856742493466754,-0.06436292268404778,0.8824,0.11760000000000004,-1.760000000000006,1.760000000000006
formal-run-01-CCP30-solution-0153,a969d88a0bd4dca6fecdc899b348e8cdd4b80a2be9ef2e27954b7bf0e6886e0d,independent_reestimate,940007,300,cost,11943640.246676655,11942751.953098513,888.2935781423002,0.007437930400219315,0.9008,0.09919999999999995,0.08000000000000229,0.08000000000000229
formal-run-01-CCP30-solution-0153,a969d88a0bd4dca6fecdc899b348e8cdd4b80a2be9ef2e27954b7bf0e6886e0d,independent_reestimate,940007,300,emission,9867882183.61934,9867867310.052296,14873.567045211792,0.0001507272704210386,0.9,0.09999999999999998,0.0,0.0
formal-run-01-CCP30-solution-0153,a969d88a0bd4dca6fecdc899b348e8cdd4b80a2be9ef2e27954b7bf0e6886e0d,independent_reestimate,940007,300,makespan,572.745658664644,572.63935440585,0.10630425879401173,0.01856391077143296,0.9054,0.09460000000000002,0.539999999999996,0.539999999999996
formal-run-01-CCP30-solution-0154,561c5b9424d5db1480c3378bc73f0cf21310331c28f9ba4074caeb8836634be9,independent_reestimate,940007,30,cost,12376520.67419481,12197861.58302705,178659.091167761,1.4646755085035532,0.957,0.04300000000000004,5.699999999999994,5.699999999999994
formal-run-01-CCP30-solution-0154,561c5b9424d5db1480c3378bc73f0cf21310331c28f9ba4074caeb8836634be9,independent_reestimate,940007,30,emission,9582537673.334244,9588535569.536888,-5997896.202644348,-0.0625527867018596,0.7944,0.2056,-10.560000000000002,10.560000000000002
formal-run-01-CCP30-solution-0154,561c5b9424d5db1480c3378bc73f0cf21310331c28f9ba4074caeb8836634be9,independent_reestimate,940007,30,makespan,589.2911530823924,570.1084159369013,19.182737145491046,3.3647524943070057,0.949,0.051000000000000045,4.899999999999993,4.899999999999993
formal-run-01-CCP30-solution-0154,561c5b9424d5db1480c3378bc73f0cf21310331c28f9ba4074caeb8836634be9,independent_reestimate,940007,100,cost,12320964.509989407,12197861.58302705,123102.92696235701,1.0092172806227853,0.9454,0.05459999999999998,4.539999999999999,4.539999999999999
formal-run-01-CCP30-solution-0154,561c5b9424d5db1480c3378bc73f0cf21310331c28f9ba4074caeb8836634be9,independent_reestimate,940007,100,emission,9587545605.520044,9588535569.536888,-989964.0168437958,-0.010324454758127466,0.8866,0.11339999999999995,-1.3399999999999967,1.3399999999999967
