seed,S,objective,solution_count,js_distance_mean,js_distance_median,js_distance_p25,js_distance_p75,js_distance_p90,js_distance_max,wasserstein_normalized_mean,wasserstein_normalized_median,wasserstein_normalized_p25,wasserstein_normalized_p75,wasserstein_normalized_p90,wasserstein_normalized_max,ks_statistic_mean,ks_statistic_median,ks_statistic_p25,ks_statistic_p75,ks_statistic_p90,ks_statistic_max,kl_sample_to_oos_mean,kl_sample_to_oos_median,kl_sample_to_oos_p25,kl_sample_to_oos_p75,kl_sample_to_oos_p90,kl_sample_to_oos_max,kl_oos_to_sample_mean,kl_oos_to_sample_median,kl_oos_to_sample_p25,kl_oos_to_sample_p75,kl_oos_to_sample_p90,kl_oos_to_sample_max,symmetric_kl_mean,symmetric_kl_median,symmetric_kl_p25,symmetric_kl_p75,symmetric_kl_p90,symmetric_kl_max,absolute_coverage_gap_pp_mean,absolute_coverage_gap_pp_median,absolute_coverage_gap_pp_p25,absolute_coverage_gap_pp_p75,absolute_coverage_gap_pp_p90,absolute_coverage_gap_pp_max,coverage_mean,coverage_median,coverage_p25,coverage_p75,coverage_p90,coverage_max
940007,300,cost,263,0.07891202500233979,0.07815235919333774,0.07177973761711258,0.08469073650628897,0.09421886222850537,0.11503204863167005,0.05232405249349901,0.0523655404359709,0.04502035777558294,0.05997741138162001,0.064848126931553,0.07090241472730514,0.050091254752851706,0.04820000000000002,0.04293333333333335,0.05663333333333334,0.06325333333333331,0.0819333333333333,0.028359475630954627,0.027188020156622462,0.0229790095126009,0.03193939217615012,0.03831511095869965,0.05509228035499101,0.024414045620413955,0.023274085816098144,0.019131287413285403,0.02735375751737234,0.03454131967671249,0.05724347051790852,0.02638676062568429,0.02535915231659706,0.02118757291986166,0.029475662233603744,0.03653796631614781,0.055974171562708896,0.5295057034220524,0.46000000000000485,0.21999999999999797,0.759999999999994,1.0599999999999943,1.759999999999995,0.9032296577946768,0.9034,0.8995,0.9073,0.9106,0.9176
940007,300,emission,263,0.080147862433825,0.08004586685969003,0.07307684327274776,0.08695552409360999,0.0935822801298531,0.11014646697910448,0.06407489664892221,0.06346730295391809,0.06021686310254108,0.06724404899249044,0.07160268727220075,0.07838229321386453,0.06418859315589354,0.06253333333333333,0.05876666666666669,0.06786666666666669,0.07408000000000003,0.09139999999999993,0.02669244574064346,0.02627822016413828,0.02203752021252957,0.03097954481790786,0.03600989732257094,0.04981238430780705,0.026506398733819426,0.02572844869209241,0.021215887789041134,0.03133058530405891,0.03593706725042928,0.05101988323238459,0.02659942223723144,0.02608132510770421,0.02171852597711269,0.03073314665339185,0.036048791747698976,0.049417096412825434,0.6217490494296568,0.5800000000000027,0.21999999999999797,0.9199999999999986,1.200000000000001,2.0399999999999974,0.9054038022813687,0.9058,0.901,0.9092,0.912,0.9204
940007,300,makespan,263,0.08429283908164263,0.08399160908527163,0.07947277370054147,0.08903837554568617,0.09482701182212055,0.11291589572923473,0.0496209327237748,0.04872297297069445,0.04461999798594598,0.055714379406150705,0.0589570424380855,0.06542239242233504,0.03930291508238276,0.03919999999999996,0.03379999999999994,0.046133333333333346,0.047666666666666635,0.060200000000000004,0.034515915687163064,0.03367749739277122,0.030881907122934902,0.03746282943862611,0.0432058087288839,0.05533403685450938,0.02715897508044528,0.026308881854238738,0.02339869545645985,0.029841993193138256,0.03328216748590393,0.0621000442184608,0.030837445383804177,0.030077654483925576,0.027283037114903326,0.03401858552885529,0.03813543519008606,0.05871704053648509,1.3489733840304168,1.5599999999999947,0.7099999999999995,1.9199999999999995,2.1399999999999975,3.0200000000000005,0.9110684410646387,0.9146,0.9056,0.919,0.9208,0.9302
940008,30,cost,263,0.1928766981028267,0.19064300880638724,0.177062980587683,0.2032778624030389,0.21737387292933108,0.3203503007736302,0.14997372801917846,0.14849708373858578,0.13776112568891724,0.15941490909334907,0.17183157871141,0.21338623916677457,0.12275411913814957,0.11713333333333331,0.10669999999999999,0.1355333333333333,0.15813333333333335,0.18913333333333332,0.21010225958365666,0.2039654120900472,0.18351793682163403,0.22752971074153994,0.25523244632553443,0.43548371605183134,0.144749276770316,0.13744739465102665,0.11259402128112661,0.16058303331811097,0.19332460358670317,0.5619777553585308,0.1774257681769863,0.17247301207267127,0.1495766346978441,0.19499308969568624,0.22141876205902034,0.49873073570518106,8.509733840304184,8.860000000000001,7.46,10.040000000000004,10.720000000000008,15.32,0.8149026615969583,0.8114,0.7996,0.8254,0.84992,0.8746
940008,30,emission,263,0.243003996255135,0.24242894051878217,0.2303826722544927,0.2537833511912586,0.2652795986917693,0.2886388717377693,0.28407136771712144,0.2803929582653143,0.2714641423748573,0.29289947362869273,0.31304745826045155,0.34148856597346333,0.21916501901140684,0.21699999999999997,0.2073333333333333,0.23100000000000004,0.2395866666666667,0.26433333333333336,0.28395599643002517,0.2804698980671444,0.2574309286856657,0.3091546113272479,0.33241924188552724,0.3882644207149635,0.23635574988738242,0.2317852384965443,0.2064345132540444,0.2561448720072287,0.2869062582774832,0.3817897714651035,0.26015587315870387,0.25774455779844807,0.23216048411328183,0.2824655316253115,0.3122119790907701,0.37372937400412026,0.8926996197718637,0.7199999999999984,0.40000000000000036,1.31,1.7760000000000045,2.9200000000000004,0.8962121673003802,0.896,0.8888,0.9038,0.9099200000000001,0.926
940008,30,makespan,263,0.2310120491681769,0.22779335236759454,0.20911305598886315,0.2507748562427124,0.26308406060658596,0.297082066023668,0.16555565676535902,0.15374966528065087,0.133496956927416,0.19549720203805393,0.2180276522384357,0.27536424492466205,0.15055234474017748,0.13273333333333337,0.12466666666666665,0.18200000000000005,0.20021333333333335,0.23253333333333337,0.29479015037972056,0.2897074715103707,0.2440973397460229,0.34190862204512884,0.3753352060126336,0.41790109007446186,0.20869046385531104,0.20309871281654207,0.16011212446588707,0.24225004171099454,0.2855151231560845,0.37696552552384577,0.2517403071175158,0.23967250027486678,0.20384664365183175,0.29541323713778533,0.32048748844047037,0.3974333077991538,1.667300380228135,1.7000000000000015,0.9500000000000008,2.0399999999999974,3.5920000000000023,4.179999999999994,0.9145285171102661,0.9156,0.9066,0.9204,0.9359200000000001,0.9418
940008,100,cost,263,0.1277042817150045,0.12603073806287712,0.11884860494991996,0.13331296909138113,0.14521938732149714,0.16737291998472043,0.078577519536322,0.07731475756730816,0.071966258941286,0.084868562775508,0.09075572736252889,0.09995436202932757,0.08219315589353611,0.08299999999999996,0.0726,0.09199999999999997,0.09916000000000001,0.11900000000000005,0.07824758020506005,0.07630132282961577,0.06923998221312909,0.08364297420623487,0.099708162704381,0.1223495440264692,0.0645567093915455,0.062194735789780124,0.05450777565114675,0.07012399201346797,0.08662877744632823,0.11722399005347856,0.07140214479830277,0.06864549520489051,0.061751812233811154,0.07688085517422225,0.09245090305281259,0.11978676703997387,2.265627376425858,2.0399999999999974,1.4500000000000013,2.950000000000003,4.020000000000001,5.759999999999998,0.8775657794676807,0.8796,0.8705,0.8855,0.8925599999999999,0.9104
940008,100,emission,263,0.14662454704476927,0.14578712228376373,0.13727456694900442,0.1544847385057631,0.16305456616800318,0.18302048483476216,0.11535010632536694,0.11531075868761634,0.11100221810147051,0.11946086874237329,0.12361566107465263,0.13295069968343912,0.09949201520912546,0.09879999999999994,0.09240000000000004,0.10489999999999997,0.11315999999999998,0.13380000000000003,0.09677206726007696,0.09581400926644493,0.08444458577798672,0.10747223473216945,0.11751015952376184,0.140655859743969,0.0839364366397529,0.08206748414563551,0.07189551373237651,0.09243006322346903,0.10459925800035617,0.1512316295557596,0.09035425194991493,0.08861010523872388,0.07875998784904086,0.100114846140231,0.11068410818036802,0.1409986712597338,0.7367300380228134,0.5199999999999982,0.26000000000000467,1.2400000000000022,1.6199999999999992,2.2599999999999953,0.9009992395437262,0.9016,0.8958,0.906,0.91416,0.9226
940008,100,makespan,263,0.13094276702216703,0.13261020583055125,0.12053142330736379,0.14083218402275294,0.15042995011305801,0.18089247653070342,0.0786334229931301,0.0767825447286676,0.07138122749653861,0.0837723175675445,0.09447293349696194,0.1434406897099928,0.07368365019011407,0.0716,0.0625,0.0816,0.09552000000000002,0.1256,0.08372392824740839,0.08353679428023446,0.07198551466271713,0.09509842679136397,0.1061850042477137,0.1543450431453483,0.06718865523133208,0.06694335383551447,0.05412971683790102,0.07822872127946727,0.09240650261244841,0.1320555119337784,0.07545629173937024,0.07558783002308063,0.06341012160951201,0.08610755919703425,0.09823240797670796,0.14146098930205545,1.1633460076045645,1.2199999999999989,0.8199999999999985,1.4800000000000035,1.9160000000000001,4.380000000000006,0.8894524714828898,0.8878,0.8852,0.8926,0.90044,0.9136
940008,300,cost,263,0.08975562767491627,0.08979986293711593,0.08388608068711681,0.09503470348022439,0.1004622550004893,0.11618523623766798,0.051898341290184155,0.052120945475990506,0.048172440571576026,0.055655567581003554,0.057998520843474,0.0626592746407592,0.03313586818757922,0.03206666666666669,0.028299999999999992,0.03646666666666673,0.04233333333333334,0.05793333333333328,0.04162666107864954,0.04110463945269517,0.03638091222519022,0.04623634827807077,0.05225717101667123,0.06235638851309823,0.02981859860162274,0.02940526831341201,0.025127101703775884,0.034175915050260436,0.03783020014020609,0.05183750372875485,0.03572262984013613,0.035303978303299094,0.031096152788115103,0.040031471674993505,0.04467083744219302,0.056733834748347964,1.2289733840304164,1.200000000000001,0.8599999999999941,1.589999999999997,1.9559999999999957,2.6000000000000023,0.9121026615969581,0.912,0.9086,0.9158999999999999,0.9195599999999999,0.926
940008,300,emission,263,0.08635309009828221,0.08620048991800716,0.07930675051245512,0.09333599483666877,0.09903890870335214,0.10856355076463116,0.061033203288440724,0.060854826616963516,0.05867383108488901,0.06312934647016544,0.0654106719082002,0.07033890959059383,0.06972294043092522,0.06906666666666667,0.06413333333333332,0.07490000000000002,0.07973333333333335,0.09760000000000002,0.03030426653447604,0.029874598539388352,0.025366999846581587,0.03518427023055254,0.03889970725934751,0.048326685134652235,0.030932880556090184,0.030458192181390554,0.025485947153256146,0.03568070650240692,0.041049031473336786,0.05112920367304273,0.030618573545283113,0.030089884069467727,0.025387293206528355,0.03546941115604772,0.04008607304126919,0.048306674065647405,1.7412167300380248,1.760000000000006,1.5000000000000013,2.090000000000003,2.3160000000000007,2.8200000000000003,0.882603041825095,0.8824,0.8791,0.885,0.88776,0.902
940008,300,makespan,263,0.07639686290870554,0.07732756119716039,0.06978714153393861,0.08491606771742455,0.08844890807391667,0.0944897572981866,0.03091552108198579,0.030732359496256672,0.02617815044555305,0.03532377486260612,0.03873846860192858,0.04484720469793067,0.038004562737642585,0.03626666666666667,0.03206666666666666,0.043166666666666687,0.047133333333333347,0.06173333333333331,0.02554500697990072,0.02612446300201868,0.021051084300013415,0.030263981298622067,0.03344805665260721,0.03698690115776457,0.024203745749959153,0.023843634215029483,0.01865910003559393,0.030267599329623862,0.033711138387148294,0.04198693924852117,0.02487437636492994,0.025153029685999848,0.019991765699679184,0.030183877314798054,0.032656024518938204,0.03781562941258233,0.8511787072243362,0.9000000000000008,0.49000000000000155,1.0600000000000054,1.4399999999999968,2.3600000000000065,0.8924570342205322,0.8912,0.8899,0.896,0.90016,0.9128
940009,30,cost,263,0.2611667729098856,0.2607740207896738,0.24622920586215863,0.2747209045310608,0.2845076557557153,0.32765865680068185,0.19232720925725355,0.19416976625977123,0.1793837164616786,0.20401298657602124,0.2124637502617529,0.23322955790986408,0.16309302915082383,0.16693333333333332,0.15076666666666663,0.17776666666666663,0.18826666666666664,0.20999999999999996,0.3401520431320165,0.33601864281486393,0.31026178896085294,0.3683559702170476,0.3959993524964594,0.49148244362724236,0.2915702989181832,0.2867140430919875,0.23992669594519503,0.3354861206613828,0.3745635160816895,0.5210866361599393,0.3158611710250999,0.3127579936442244,0.27561860067208876,0.35145901452314066,0.37400113393156714,0.4979081852737642,3.5918631178707203,3.6799999999999944,2.829999999999999,4.3699999999999966,4.84,5.940000000000001,0.9359186311787072,0.9368,0.9283,0.9437,0.9484,0.9594
940009,30,emission,263,0.20544753896882897,0.20435418483863138,0.1909553408846713,0.21857337553690864,0.2313551095987424,0.26059206165651355,0.2230163819303821,0.2217833824704776,0.21039487163332368,0.23502787486387322,0.2504786564157974,0.2624580321324845,0.17350874524714827,0.17093333333333327,0.16026666666666667,0.18346666666666672,0.19929333333333332,0.2267333333333333,0.20945751864409753,0.21106704553574146,0.18321019233656122,0.2342311180639639,0.25598226056776163,0.313468993020594,0.16987519554659825,0.16562620972446876,0.14277830759063065,0.19344169758929342,0.21794086460710246,0.2972101325053762,0.1896663570953479,0.18693579779541286,0.1634255579115472,0.2131484193635116,0.23508314542704464,0.298665797950648,7.796958174904944,7.920000000000005,7.050000000000001,8.840000000000003,9.528000000000004,11.220000000000008,0.8220304182509507,0.8208,0.8116,0.8295,0.8406,0.8664
940009,30,makespan,263,0.2022583783509381,0.2048732740474824,0.18390093587121006,0.21453287649742236,0.2270431427761942,0.2873756485752022,0.1158395647576992,0.11854496898916575,0.09221205304924765,0.13504318580437474,0.1439757170907041,0.17351861742279312,0.1100851711026616,0.10446666666666671,0.09506666666666663,0.12173333333333336,0.14353333333333337,0.17706666666666665,0.24138702760029349,0.23657568125869305,0.20871902167838743,0.27053380953521194,0.2944022684699065,0.37910796181104894,0.15689506807269435,0.1514036409761814,0.12135817100319118,0.17709136574606177,0.21396062311763664,0.38593055545258836,0.19914104783649392,0.19916494458246442,0.16494561675010055,0.2271629996596974,0.24494427850781608,0.3825192586318187,6.736273764258557,7.16,4.239999999999999,8.999999999999996,10.999999999999998,13.0,0.8326372623574145,0.8284,0.81,0.8576,0.8842000000000001,0.8998
940009,100,cost,263,0.12323577685061626,0.12306331629308188,0.11696439889863179,0.12967125922470518,0.1370424768137969,0.1692609947643897,0.07733596296330955,0.07561184672775505,0.06492226643238685,0.09024212056041347,0.09899435156633914,0.10757730071300324,0.07071330798479088,0.07000000000000006,0.06540000000000001,0.07540000000000002,0.081,0.09079999999999999,0.07258458412694524,0.07176522457600672,0.06533662967297577,0.07898798322277341,0.0868120432441049,0.12779573386791196,0.05816350937660753,0.056897738695340254,0.05060229305689388,0.06446776410507264,0.07247783247830433,0.11945093710507079,0.0653740467517764,0.06468235133117473,0.05795073692996745,0.07133795098256696,0.07905085677167402,0.1215481355689623,1.2840304182509503,1.2600000000000056,0.7500000000000007,1.7600000000000005,2.396000000000003,3.400000000000003,0.8997269961977186,0.9022,0.8863,0.9122,0.9174,0.934
940009,100,emission,263,0.11267870001651448,0.11334307329587555,0.10068234121336449,0.12340995161773101,0.13593834407894548,0.1595794192021127,0.09686933248506428,0.09639779109420826,0.08936433797373305,0.10388077722638707,0.11052955712064673,0.117901811622126,0.06912851711026616,0.068,0.061799999999999994,0.0748,0.0832,0.1086,0.05616172292542262,0.05605771980128668,0.04486312356945621,0.06530275795139753,0.07663283290197981,0.11072838435855911,0.052578035022868945,0.05041057104882298,0.0397557885079101,0.06267250211818925,0.07712998373847481,0.11585182381499773,0.05436987897414579,0.053433795848226946,0.042566970627395034,0.06398212107649792,0.07775205789200901,0.10601838470959263,5.038555133079849,5.000000000000004,4.310000000000003,5.720000000000002,6.220000000000003,7.420000000000004,0.8496144486692015,0.85,0.8428,0.8569,0.86076,0.872
940009,100,makespan,263,0.11154141717305092,0.11034395014084461,0.10073302002005646,0.12190869802423643,0.12881307287760324,0.1404386329104271,0.08272744623651604,0.08233955517953898,0.07330161691167081,0.08848489755706396,0.105567257351591,0.1372543663946621,0.07160380228136883,0.06879999999999997,0.06199999999999997,0.07940000000000003,0.089,0.1038,0.06477151855089164,0.06260619104538925,0.0557072093807468,0.07124195851843879,0.08238841827210716,0.09958082625087983,0.04684052614268635,0.04543981642913943,0.03688178818716231,0.055790542623025866,0.06529062253902153,0.07852663327016572,0.05580602234678899,0.05388316662389174,0.046971618902522376,0.06490834267788365,0.07194345901482452,0.08424095779468645,3.824638783269964,4.139999999999999,3.2100000000000017,4.600000000000004,5.2800000000000065,5.559999999999999,0.8618114068441065,0.8586,0.854,0.8679,0.87776,0.902
940009,300,cost,263,0.07813365259427678,0.07862393465444781,0.0726734355119028,0.08453063746634534,0.0887167487710651,0.10510878746008077,0.048908064856114083,0.04702941424368671,0.04353404855564306,0.053527635449590945,0.06044907374399451,0.06915206977136827,0.04205880861850443,0.04199999999999998,0.03826666666666666,0.04560000000000001,0.048853333333333304,0.05560000000000004,0.026497966966855933,0.026259575400979604,0.02265202888594486,0.030313462304804396,0.033609370849850655,0.044219138388043394,0.024071734496093053,0.02384647900660196,0.020286829693221882,0.028028545341198828,0.030882027815485286,0.04757109747600689,0.025284850731474493,0.025201428626439416,0.02154166174171727,0.029174018515040298,0.03213759418694497,0.045895117932025144,0.9539163498098845,0.9599999999999942,0.5500000000000005,1.319999999999999,1.6000000000000014,2.200000000000002,0.9075498098859315,0.9092,0.9033,0.9131,0.91596,0.922
940009,300,emission,263,0.07973462474303722,0.08050559437721928,0.06963303440136838,0.08693133059745706,0.09545161461165576,0.12307997630879408,0.06425642303699675,0.06471433083336738,0.06062847380457144,0.06845687900413305,0.07088497740694973,0.07447134229064076,0.04547807351077312,0.04573333333333329,0.04246666666666665,0.04813333333333336,0.05002666666666669,0.06113333333333337,0.02585761522342704,0.02610156178279187,0.01910242151450827,0.030265999755915582,0.035798364091696344,0.05941432747447059,0.027764253764721723,0.027093849866314683,0.02072691016588875,0.03219615246025266,0.03995733002710168,0.06567100340585594,0.02681093449407438,0.026653475134452213,0.019898092819665664,0.03122954080457958,0.03744399935893098,0.06254266544016326,3.4481368821292797,3.5399999999999987,3.0200000000000005,3.939999999999999,4.320000000000002,4.9399999999999995,0.8655186311787072,0.8646,0.8606,0.8698,0.87456,0.89
940009,300,makespan,263,0.0715285988256199,0.07120144243375935,0.06755035059024593,0.07681517409430241,0.08124984612875392,0.08745773360656449,0.051450964937133956,0.05447817163781374,0.035102071384962644,0.062364247884864075,0.06682818006580771,0.08648875356069136,0.054792648922686954,0.061333333333333295,0.040066666666666695,0.06576666666666667,0.0696266666666667,0.07353333333333334,0.02294369074807901,0.022755264936631835,0.020435373711282328,0.02572029025753442,0.028374521806604523,0.03280100314242855,0.019933185416609073,0.019296023757589993,0.017393692438325982,0.02287331948831918,0.026151073288904154,0.030000351563086766,0.02143843808234404,0.02089450333723893,0.018930579178454005,0.024393026573057353,0.027412235422573008,0.03140067735275766,0.8153612167300365,0.7800000000000029,0.38000000000000256,1.1199999999999988,1.6159999999999999,2.300000000000002,0.9058509505703423,0.9068,0.9018999999999999,0.9105,0.9156,0.923
940010,30,cost,263,0.20192628032519497,0.20178247948279054,0.1897655608613834,0.2128320906851517,0.22548447202382835,0.2584052407178832,0.17700788046440558,0.16664536284413536,0.15418449798202566,0.19122404740187632,0.2348292576958437,0.2523418332077627,0.14239239543726234,0.14186666666666664,0.12733333333333338,0.15426666666666666,0.16643999999999998,0.19706666666666667,0.222064223341233,0.21963099030429523,0.20112914285374484,0.24254201769812866,0.26159156354815544,0.311628809922176,0.16190007849985188,0.1633382174187356,0.13666247289169847,0.17985963876473832,0.2087553230474307,0.29676071856020586,0.1919821509205424,0.19061327294197866,0.16985810249911176,0.2092898212763843,0.23534088187708127,0.30419476424119096,10.421673003802283,10.620000000000008,8.370000000000001,12.640000000000008,13.7,17.459999999999997,0.7957832699619771,0.7938,0.7736,0.8163,0.83248,0.874
940010,30,emission,263,0.19828024965029806,0.1929837793971718,0.18231940735530403,0.21094311703631347,0.23242091537637377,0.261620110753817,0.19913801903685746,0.20120336068876873,0.1818450003620443,0.21367911609002582,0.23160475549521853,0.2514646604593175,0.1373173637515843,0.13846666666666663,0.1256666666666667,0.14716666666666667,0.15469333333333332,0.1982,0.1924329206318018,0.1818095653890822,0.16448727953902265,0.2162224610316239,0.24858617937366306,0.34355657593451416,0.15572316596442035,0.14600172325135286,0.1253838620070914,0.17556142713140527,0.2164022683319323,0.2838735950771846,0.17407804329811113,0.16285087504143803,0.14512338105501554,0.19551865387923695,0.23721449102569522,0.3065878556682279,0.5876806083650189,0.41999999999999815,0.24000000000000687,0.7500000000000007,1.2599999999999945,2.6000000000000023,0.9029642585551331,0.9026,0.8976,0.9066,0.9124,0.926
940010,30,makespan,263,0.19432836509913373,0.1922291381514965,0.1854466770417036,0.2044228650824085,0.21855509131573253,0.24500028115649364,0.1862930363084736,0.18092953047336122,0.1576460551613016,0.21686102775495925,0.23605864969770862,0.2942330895935356,0.16666996197718634,0.1614,0.14619999999999994,0.1898333333333333,0.20882666666666672,0.22420000000000007,0.22624338057941798,0.22634296598928683,0.2113358511668011,0.24678967878586905,0.2602868203760954,0.31519815880051694,0.14331611502026753,0.13413232987670065,0.12122657497517288,0.15605643917464618,0.20386644861169806,0.2544860586929867,0.18477974779984274,0.18107993657844418,0.1685899634177899,0.19979947305215057,0.22771241872047834,0.2827359775614628,9.817262357414451,8.260000000000002,7.26,11.060000000000002,16.004000000000012,21.36,0.8018273764258556,0.8174,0.7894,0.8274,0.8341200000000001,0.8542
940010,100,cost,263,0.11143533419851755,0.10994496767466543,0.10265824776291313,0.1185037083550255,0.1272877502643792,0.15749723559302664,0.08164458065964712,0.08218857347379634,0.07777322320635324,0.08569829721273142,0.08810461899656723,0.09608246631388892,0.07332699619771864,0.07020000000000001,0.06359999999999999,0.07940000000000003,0.0938,0.10740000000000002,0.059112430207665254,0.058094567527667326,0.051190631165047365,0.06502904031732781,0.07522585485234151,0.09932276624611189,0.04913829533221893,0.047216369290764344,0.040070771658411324,0.055519780679601456,0.06525251162483806,0.12742003688607872,0.054125362769942086,0.05200105554144035,0.04603086321803527,0.059835705088784955,0.06895029630732291,0.1133714015660953,1.9185551330798494,1.2400000000000078,0.6400000000000017,3.0299999999999994,4.956000000000007,6.76,0.883368060836502,0.888,0.8697,0.8987,0.9054,0.9148
940010,100,emission,263,0.11158845651690717,0.10992843048417344,0.10131133697469942,0.11956327606151604,0.12928050272688826,0.17700246032780015,0.07817079171451415,0.07843591397456921,0.07142763808815321,0.08433829901750574,0.08957712224623006,0.09865817237604806,0.06079923954372623,0.059199999999999975,0.05349999999999999,0.06479999999999997,0.07352000000000002,0.10299999999999998,0.05629837278426227,0.05445948233820878,0.04573093794523115,0.06438734388773942,0.075753290942282,0.13451008642807838,0.04912424070675728,0.047102034880838355,0.03928100706542702,0.055092363682020244,0.06577998773458398,0.12955228434486504,0.05271130674550977,0.05020670446014642,0.042363845612586354,0.060226348816438485,0.06965844719286517,0.1320311853864717,0.4596197718631187,0.38000000000000256,0.20000000000000018,0.5800000000000027,0.9760000000000038,2.4599999999999955,0.899099619771863,0.8986,0.8956999999999999,0.9027000000000001,0.90596,0.9246
940010,100,makespan,263,0.13135629192295895,0.1329003260755344,0.12287685499706921,0.14114683239224496,0.14738172950513967,0.165274134672027,0.10153886085235897,0.10477026376109515,0.08762073915231276,0.11450392636397747,0.12237480426449479,0.15542652541901125,0.09647832699619772,0.09620000000000001,0.09059999999999999,0.1038,0.1104,0.1274,0.08369369006228654,0.08508712097031366,0.07565400432508089,0.09442901776934166,0.10084337981830374,0.11914668552347825,0.0703793448579926,0.070364079194547,0.05779802303081271,0.08503388705861833,0.09131787376609593,0.12447608674562993,0.07703651746013959,0.07712334570734035,0.06605400227484026,0.08973365827066901,0.09508972218842558,0.11823200390439173,0.8372623574144489,0.7400000000000073,0.43999999999999595,0.990000000000002,1.527999999999999,2.9200000000000004,0.9020760456273764,0.9044,0.8957999999999999,0.9096,0.91252,0.918
940010,300,cost,263,0.07400693722753834,0.07335872813600305,0.06594035738793211,0.08251978034314295,0.09002132426004086,0.11267672770655102,0.053737225717482656,0.05170319710438208,0.04638716041692823,0.05989171546648896,0.07005873530584648,0.07985071346853573,0.04338276299112801,0.04093333333333338,0.03720000000000001,0.04830000000000001,0.056693333333333304,0.07219999999999993,0.023357177489072005,0.022356983044373176,0.018334580736080183,0.02814044239915452,0.03271106226258695,0.05228067449058134,0.022674606565298735,0.021093166917740578,0.017038241554165157,0.027724545403711616,0.03344829590377576,0.051645460882526174,0.02301589202718537,0.021936973493961516,0.017851802823615495,0.028098303101236514,0.03350115830502996,0.05196306768655376,1.5422813688212944,1.4399999999999968,0.5800000000000027,2.310000000000001,3.1160000000000014,4.759999999999998,0.886787072243346,0.8856,0.8769,0.8983,0.905,0.9132
940010,300,emission,263,0.07135091366714444,0.06978336079988133,0.06134934799993931,0.08083049478488841,0.08981845120484087,0.10709125401488556,0.04017456171819039,0.03992592937616711,0.036253810297505254,0.04471467788890822,0.04741297382900756,0.051461830704977105,0.03480912547528517,0.03480000000000005,0.030366666666666653,0.03860000000000002,0.04191999999999999,0.060866666666666625,0.02140082292425843,0.01985102991864446,0.015193318363785862,0.0258223118894007,0.03357707161434418,0.04630682111905791,0.021922332424980553,0.019893162888495006,0.01472648090064613,0.027545581963231897,0.03505469535856492,0.06497126096500325,0.02166157767461949,0.019840418148089276,0.015214960165656152,0.027208935130104514,0.03404391493102516,0.053025954475436725,2.172775665399242,2.1399999999999975,1.7800000000000038,2.5800000000000045,2.960000000000007,3.820000000000001,0.8782722433460075,0.8786,0.8742,0.8822,0.88556,0.8956
940010,300,makespan,263,0.08194010557162282,0.08302178405286222,0.0739762696477053,0.09087096936008272,0.09630317130431296,0.10731081847879317,0.03918852893584247,0.03718759378173484,0.032764503628798264,0.04454173009771349,0.0500538983263274,0.08501038025262797,0.03655411913814955,0.036599999999999966,0.031799999999999974,0.03899999999999999,0.04438666666666667,0.06713333333333327,0.030708781450893046,0.03135095228342598,0.025529503259665687,0.036663290152349794,0.03973253529435501,0.046274181653810205,0.02720793037676214,0.026117159079441107,0.020393797032813542,0.03248043807022587,0.04253114251325952,0.04880415977539908,0.028958355913827595,0.029202423147589453,0.022969244197051656,0.03474371623824286,0.04071502459846608,0.04663896260474621,0.8764258555133088,0.7000000000000006,0.38000000000000256,1.3000000000000012,1.7000000000000015,2.9200000000000004,0.8982076045627376,0.9006,0.8899,0.9042,0.911,0.9172
