generation,HV_mean,HV_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_best,MinEmis_best,MinTime_best,MinCost_mean,MinCost_std,MinEmis_mean,MinEmis_std,MinTime_mean,MinTime_std,boost_triggered_best
47,0.63544,0.0,0.1023390384767011,0.0,0.06076950974029112,0.0,1.0,0.0,1.0,0.0,6487130.388051573,7417188048.259998,314.9519543221814,6487130.388051573,0.0,7417188048.259998,0.0,314.9519543221814,0.0,0
48,0.63544,0.0,0.1023390384767011,0.0,0.06076950974029112,0.0,1.0,0.0,1.0,0.0,6487130.388051573,7417188048.259998,314.9519543221814,6487130.388051573,0.0,7417188048.259998,0.0,314.9519543221814,0.0,0
49,0.63544,0.0,0.1023390384767011,0.0,0.06076950974029112,0.0,1.0,0.0,1.0,0.0,6487130.388051573,7399066776.959999,314.9519543221814,6487130.388051573,0.0,7399066776.959999,0.0,314.9519543221814,0.0,0
50,0.6561,0.0,0.09221607015998727,0.0,0.050228979641643474,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7399066776.959999,314.9519543221814,6481818.08691149,0.0,7399066776.959999,0.0,314.9519543221814,0.0,0
51,0.6561,0.0,0.09221607015998727,0.0,0.050228979641643474,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7399066776.959999,314.9519543221814,6481818.08691149,0.0,7399066776.959999,0.0,314.9519543221814,0.0,0
52,0.6561,0.0,0.09221607015998727,0.0,0.050228979641643474,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7399066776.959999,314.9519543221814,6481818.08691149,0.0,7399066776.959999,0.0,314.9519543221814,0.0,0
53,0.6561,0.0,0.09221607015998727,0.0,0.050228979641643474,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7399066776.959999,314.9519543221814,6481818.08691149,0.0,7399066776.959999,0.0,314.9519543221814,0.0,0
54,0.6561,0.0,0.09221607015998727,0.0,0.050228979641643474,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7399066776.959999,314.9519543221814,6481818.08691149,0.0,7399066776.959999,0.0,314.9519543221814,0.0,0
55,0.66168,0.0,0.08901310020168715,0.0,0.029406145505724086,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7384169852.0599985,314.9519543221814,6481818.08691149,0.0,7384169852.0599985,0.0,314.9519543221814,0.0,0
56,0.66168,0.0,0.08901310020168715,0.0,0.029406145505724086,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7384169852.0599985,314.9519543221814,6481818.08691149,0.0,7384169852.0599985,0.0,314.9519543221814,0.0,0
57,0.66168,0.0,0.08901310020168715,0.0,0.029406145505724086,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7384169852.0599985,314.9519543221814,6481818.08691149,0.0,7384169852.0599985,0.0,314.9519543221814,0.0,0
58,0.66168,0.0,0.08901310020168715,0.0,0.029406145505724086,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7384169852.0599985,314.9519543221814,6481818.08691149,0.0,7384169852.0599985,0.0,314.9519543221814,0.0,0
59,0.66168,0.0,0.08901310020168715,0.0,0.029406145505724086,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7384169852.0599985,314.9519543221814,6481818.08691149,0.0,7384169852.0599985,0.0,314.9519543221814,0.0,0
60,0.66706,0.0,0.08594570523578003,0.0,0.025898687223032485,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7367847640.909999,314.9519543221814,6481818.08691149,0.0,7367847640.909999,0.0,314.9519543221814,0.0,0
61,0.66706,0.0,0.08594570523578003,0.0,0.025898687223032485,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7367847640.909999,314.9519543221814,6481818.08691149,0.0,7367847640.909999,0.0,314.9519543221814,0.0,0
62,0.66706,0.0,0.08594570523578003,0.0,0.025898687223032485,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7367847640.909999,314.9519543221814,6481818.08691149,0.0,7367847640.909999,0.0,314.9519543221814,0.0,0
63,0.66706,0.0,0.08594570523578003,0.0,0.025898687223032485,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7353534069.139999,314.9519543221814,6481818.08691149,0.0,7353534069.139999,0.0,314.9519543221814,0.0,0
