method,run_id,source_solution_id,decision_fingerprint,oos_mean_cost,oos_mean_emission,oos_mean_makespan,oos_q90_cost,oos_q90_emission,oos_q90_makespan,global_oos_mean_nondominated,global_oos_q90_nondominated
EV,8,formal-run-08-EV-solution-0051,9ffceae8875b39cee4f78117e272ba49f0f86ad52f1ad3b3a5b84c4f1e8bcf64,11916733.974070782,9755160512.92,521.6682497284598,12210902.425875967,9755160512.92,572.0105467382115,false,false
EV,8,formal-run-08-EV-solution-0053,ca97274ecaa672a417b91d0c832601c3a51c194b62a14f5b68b2cdae5ef93fc9,11998539.855369568,10676033754.616323,510.01659622672946,12230020.064168936,10676033754.616323,557.5999680116756,false,false
EV,8,formal-run-08-EV-solution-0054,9197dab21d7080daeff694b44fc7250f156252283ee447fe1ff593ac36e27e8e,11995930.649411386,10711726651.660532,511.50913428177944,12223195.594243504,10711726651.660532,564.6680851654155,false,false
EV,8,formal-run-08-EV-solution-0055,cc2081812fe9f8959e185435f92ba47064bb978c9805890a175b820939ef6898,12012996.422730936,10660605457.336319,501.3974249351259,12245057.226593155,10660605457.336323,556.2330312925882,false,false
EV,8,formal-run-08-EV-solution-0056,e7f02863548ba0e714ceafec7d2a3996df4e5a67247f7cf275887fe646521115,12014337.957100594,9581100780.707226,518.9400290291384,12345429.127560815,9581100780.707224,571.1574587453634,false,false
EV,8,formal-run-08-EV-solution-0057,798de26b4d09ed18c4fceb8153beb41bddf4fd9393fa0899b75b70760abcd56c,11918082.920429677,10965687566.334654,510.0457856747448,12147072.090298373,10965687566.334654,557.7545224996268,false,false
EV,8,formal-run-08-EV-solution-0058,8f4a8cc4d7c97f642191686dab526603a810232cdf8dcf89200dc35c84a5c853,11875602.48560431,10261328176.65466,509.8335766781507,12132314.26522023,10261328176.654657,556.921826087668,false,false
EV,8,formal-run-08-EV-solution-0061,8b6915abee3d3a9581325b16acd3d5c568f19472eaaadf766ecd7341abaa1a83,11842297.79288154,10134383350.39667,517.2247397820071,12126305.253073117,10134383350.39667,565.1936206077805,false,false
EV,8,formal-run-08-EV-solution-0062,d55504360e6b4cb5a0901ea3c52932777e3c4a245306d114034c70ffdcb30bce,11950825.366128983,10380940984.849657,509.62822662626945,12206754.304258162,10380940984.849657,556.4897968864202,false,false
EV,8,formal-run-08-EV-solution-0063,b1d837ff955f6e2a94843469ba92c5ae02f39b52a264aa9dfb8c2e3933c7bde8,12020177.845519492,9595721547.536322,514.1970557331822,12339684.581280446,9595721547.536324,564.7141316888365,false,false
EV,8,formal-run-08-EV-solution-0064,9769faf1272f5c60155759c91eefd8836e2470570fb823cb4fc13f4f1d9fe911,11880606.834546983,10243752514.211323,499.32806341661524,12135609.35282187,10243752514.211325,555.9781464007247,false,false
EV,8,formal-run-08-EV-solution-0065,c7ecf64c8414cfd0bcc8c1ce7416cca80de0310a77c203271f488eee6c30bd56,11961728.015301581,9956328294.561323,510.12876623107957,12295992.12952841,9956328294.561323,556.4356583348548,false,false
EV,8,formal-run-08-EV-solution-0066,45ad08b7de80d63078fb3d5bad70affce5d7231470158600e703c82c61a0f3d2,11933883.24153332,9728296065.265001,518.6389947962057,12254560.450539425,9728296065.265001,571.0494895134854,false,false
EV,8,formal-run-08-EV-solution-0067,444b5124f9bebd49db101e0d277aec359c2f4fa9aea65a96190f73a0bb5191b0,11999967.495128991,9869771939.511326,512.1478190804974,12306592.88099238,9869771939.511324,559.4200702547807,false,false
EV,8,formal-run-08-EV-solution-0068,e06a76aefd68b8c6df2cbc315ff1768f6d6bf96cbeb2578f8784f3292dd75997,11823806.916707188,9805441355.559658,526.1536717770828,12145420.958261378,9805441355.559656,578.1081775315935,false,false
EV,8,formal-run-08-EV-solution-0069,a94324f5fdee35473717cbeaed6032f13e6da575f54c79b440df7c38350e1b3b,11881912.36436135,10044657279.841326,514.9109569127475,12158040.701726131,10044657279.841324,565.1936206077805,false,false
EV,8,formal-run-08-EV-solution-0070,26e762cc2030db0bcfe00a2788a2b3f9bac716faec91bfb0e7a1b07fc3a41eb0,11882314.210710175,9862942907.494656,519.8260579674162,12171963.583366796,9862942907.494656,568.501885766071,false,false
EV,8,formal-run-08-EV-solution-0071,2febc3060988e8837f9ce9c7c2e4fa48b721d92ccba33459c08eb649b5313d49,11797250.708222955,10303914520.334658,514.7377533147601,12052284.874069272,10303914520.334658,565.1936206077805,false,false
EV,8,formal-run-08-EV-solution-0072,92ad652510aa6e844cc3ad18e14e4776b51d267b65bec872b92be7eb53c6c457,11812018.967846235,10383734926.112436,518.4883097790927,12097160.72638594,10383734926.112436,571.3862366079477,false,false
EV,8,formal-run-08-EV-solution-0073,4a70ecbea7d44a1b7d7892e726370e63cf92d1d5516e95b8649487942aab65bc,11910035.452434242,11079113158.397991,509.66476725913856,12138518.20197925,11079113158.39799,561.3446998294299,false,false
EV,8,formal-run-08-EV-solution-0075,9ec1a18345ceb0164eb49ea8df6a2a0969c9cf95783970d35594bc038fc81fed,11763714.014703177,10095737945.402435,523.8263059141049,12031553.754657371,10095737945.402433,573.6299448433848,false,false
EV,8,formal-run-08-EV-solution-0076,df512a0a2f1f034d769fd88019c0b210b291c0596b911aec4a9ca1d9535c6eeb,11960389.822780548,10769552738.84831,511.47167638279666,12191390.373639796,10769552738.848309,564.6680851654155,false,false
EV,8,formal-run-08-EV-solution-0077,f1ada0c45f776ef8da8b27faa05e4f5dabbc0734b8148dde39e98c92072e960d,11839352.677279899,9795395367.043335,522.9325264265575,12166493.908538846,9795395367.043333,576.3725676648485,false,false
EV,8,formal-run-08-EV-solution-0078,2b9172029f4741978bdf0c2310cb83dce49ed9a594fb83f6d9c235f78fae2eb8,11976410.406718327,9543221556.801666,519.3440660279771,12320988.373719275,9543221556.80167,574.9587243930235,false,false
EV,8,formal-run-08-EV-solution-0079,8cdd56bded72f451b9d9d2e6efb5a6a79c8e75dd818cb748a6280754f3ac6955,11947455.039339874,10777308750.364656,510.01659622672946,12178388.719783774,10777308750.364656,557.5999680116756,false,false
EV,8,formal-run-08-EV-solution-0080,4e5d653fcc19ddaf2139e2f3f077229eb3d8eff792cf4f70d82f3eea469d29f8,11930288.060638737,10858397813.914656,510.01659622672946,12157927.170594484,10858397813.914656,557.5999680116756,false,false
EV,8,formal-run-08-EV-solution-0081,319aca9fad07e89cf45ca5a6403c87c7e45f9d17c9a4035ff77f3f1371850baf,11979922.053063883,9556146533.807222,524.0125572753919,12315127.68975754,9556146533.807224,576.3730446414133,false,false
EV,8,formal-run-08-EV-solution-0082,f63460a5443a8d7934bc57636c817f30e4ae6cfc1602624eddb46eb551314ceb,11743662.876112435,10360231865.032436,516.8740274266358,12048577.472268743,10360231865.032434,574.4842430483861,false,false
EV,8,formal-run-08-EV-solution-0083,aa3fbb1a2b29207c0920509101c2c1f8cb839337a53a43a16a7287c2339c78b5,11762908.471848648,10079468231.144657,524.2127160438407,12061363.49783384,10079468231.144655,580.2402878692651,false,false
EV,8,formal-run-08-EV-solution-0084,47d46b03856ca632972fc4621c06ca9e59ae0a87d3009870e951f7c68dd97b81,11856689.438547768,10026928334.807991,515.037564313286,12181084.85613221,10026928334.807991,565.7244159182333,false,false
EV,8,formal-run-08-EV-solution-0085,ef5dcbaba1fdb749a93ca1ab73e2a9da00d40034e9e127ba46db05d4d44de745,11930683.636324385,9733947170.865,522.3765132716503,12226340.178897135,9733947170.865,572.1537035654012,false,false
EV,8,formal-run-08-EV-solution-0086,032b35deb0139af66f5c8763e759f277e054f8c797a16cb3012ee52994f3f540,12019490.302796466,9532093391.36167,516.9743055382254,12361239.670391195,9532093391.36167,574.4842430483861,false,false
EV,8,formal-run-08-EV-solution-0087,e926fe38d97702d1f653a1d09b23b21e4549474d72abe8a45e45add47116859c,11806438.79647079,10392392273.352432,513.2769306558166,12114169.388501825,10392392273.352436,558.6785631191274,false,false
EV,8,formal-run-08-EV-solution-0088,4bd64cbf0772d9206fe84399fa7920694a961daef6fbc336cd4bc370e8709616,11799525.263994511,9908957567.38299,526.1536717770828,12109184.37602144,9908957567.382988,578.1081775315935,false,false
EV,8,formal-run-08-EV-solution-0089,a894ed3c4e53b8ad33c98489fc3dd9ec39db97d08cf6500e4b3ad8fa61562a81,11961579.639194991,9647062283.867222,517.8370708102636,12282842.645747447,9647062283.867224,565.1283147277734,false,false
EV,8,formal-run-08-EV-solution-0090,a5dfe7acc771294daa1c8ccc04dcf7aebe78cf4a14e9395d015e64d53b01addb,11980895.754202252,9534092403.02167,517.4607649347821,12321085.198261103,9534092403.02167,572.6653357168655,false,false
EV,8,formal-run-08-EV-solution-0091,adada3e8079aaeed971f361e3fa817658088d26a80f65f17af56fe666bb26e81,11837833.212237999,10209583801.926666,517.8519438128585,12101797.332973093,10209583801.926668,571.3862366079477,false,false
EV,8,formal-run-08-EV-solution-0092,9473831ed7fdd4893a7c3d43d70f5720bfe77779f5c85d01243956d8fc7aee3b,11781047.743893538,9993844643.139654,524.2127160438407,12079462.582498373,9993844643.139656,580.2402878692651,false,false
EV,8,formal-run-08-EV-solution-0093,29da86c9797963fbff9c31869445e050478f131a0ce1fabee0574f9dd3425d33,12000350.68890997,9868720784.311323,512.1480710219262,12305040.692744458,9868720784.311323,559.4200702547807,false,false
EV,8,formal-run-08-EV-solution-0094,1e31846f1f6bb1abb12795a70857a3f760316841d0eab16332654dcd565877f3,11843695.71074334,10199865220.689655,517.8519438128585,12108567.309534648,10199865220.689657,571.3862366079477,false,false
EV,8,formal-run-08-EV-solution-0095,0b1047abb41f936635856e5a5b0c18ca3dadf8e13e9ee782052b9c6a4e5c85cd,11890807.41291512,9857223112.654655,516.2840719401491,12213929.808969578,9857223112.654655,563.0256738461883,false,false
EV,8,formal-run-08-EV-solution-0096,837fb5ba3571079c5bb212b9fb96be8587fffa9b6c985a1ac3cfbbedc5522be8,11904560.904495178,10029970875.261326,516.2037554560973,12183613.913024064,10029970875.261324,571.3862366079477,false,false
EV,8,formal-run-08-EV-solution-0097,dd0772d030f1d17b5d7ef8908b84e8353db10b3999d278d16866c3f468e6208c,11885456.503112359,9669561693.125,522.8734320393525,12209905.399254547,9669561693.125,576.2704090580002,false,false
EV,8,formal-run-08-EV-solution-0099,a5a97b18a7db277108d1db1150ad09829e0f3899f83c003c668ae7f7423e313c,11860505.796154289,10300720310.044659,514.6548729300592,12089914.380042387,10300720310.044657,564.962511470058,false,false
EV,8,formal-run-08-EV-solution-0100,f52e0739b2a6a8f25724db736d8703ee50ddd45de4b9945663a4fe74c0413539,11828206.938459797,9825062704.334656,522.7829128479049,12146328.478091443,9825062704.334656,575.4740057607559,false,false
EV,8,formal-run-08-EV-solution-0101,8236372589fc4b8383b2fd727ff379f3812b1771cff9b9a6b49a24110d934a16,11803801.574420337,9921742716.182987,522.3692785030371,12112055.91876777,9921742716.18299,575.4740057607559,false,false
EV,8,formal-run-08-EV-solution-0102,89f1b5662e4a73c8cf586b9c9b89cfdbee09590d6b1e853a66db7c838e5867b8,12009483.883217078,9682457777.316324,517.6214680924016,12328776.928794555,9682457777.316324,569.9769097812236,false,false
EV,8,formal-run-08-EV-solution-0103,842a8322da425a5a002d4761acb9e5f7197f1b9eb6da80568c96e9265cdea0e6,11834910.757831704,10336875969.63553,509.86984456433186,12095187.327865332,10336875969.635532,556.921826087668,false,false
EV,8,formal-run-08-EV-solution-0104,486770ec14e1a35b11eeaac2ca2d24a3e283fcc8c906d075216cd0298eb30a8c,11779840.144609023,10009145068.567991,516.6556843363564,12103611.011447359,10009145068.56799,574.4842430483861,false,false
EV,8,formal-run-08-EV-solution-0105,d6b2c5fef4641bdac0d609e11b155638e6d7d16bd83cd539868efe5a4d170d2e,12027548.156697888,9562787000.641666,513.0387250401246,12366713.907419274,9562787000.641668,558.1719754316241,false,false
EV,8,formal-run-08-EV-solution-0106,5bd2629346e7af10ceb0b05a1d466a222bd491861e8fbdf871d08dbb25ce2c1a,11746387.086886352,10370350674.272432,523.2672701257994,12007327.07860806,10370350674.272434,573.5252039203854,false,false
EV,8,formal-run-08-EV-solution-0107,75b435ee609e874b54287e406a005165962ef869d6afbc208158083a171c404f,11802238.68627032,9934262951.354658,523.8263059141049,12070799.812671104,9934262951.354656,573.6299448433848,false,false
EV,8,formal-run-08-EV-solution-0108,451576633e9fbf346479697c40072b8989088e501d034aab4614e59999198e67,11827432.314589925,10122326319.768862,517.9518937215727,12127614.531631334,10122326319.768864,566.261260874808,false,false
EV,8,formal-run-08-EV-solution-0109,2c2eaed23f3cdd1e7679f29520c1b95c81aee3c7c8daa0f087866b3939c03576,11777368.577916935,9984435362.924654,524.2127160438407,12075758.970124854,9984435362.924656,580.2402878692651,false,false
EV,8,formal-run-08-EV-solution-0110,fb91dfce9502bb329878feb316c2060e5b3bbfdbff44fb616c4301acf8b2051e,11825584.673305096,10290224731.383865,518.4883097790927,12111791.30871451,10290224731.383865,571.3862366079477,false,false
EV,8,formal-run-08-EV-solution-0111,10fa94526189d1f60160234956f77e9aac2678994e3455e852e9b251424eae56,11932151.433791125,9593754091.60556,520.8786571837679,12244455.70941057,9593754091.605558,573.1496202826046,false,false
EV,8,formal-run-08-EV-solution-0112,50943e76b8131dcaf061e8002fde2023d4d6f233c32af2bb35bdb918d8d2ff70,11954591.872959588,9666411967.397223,517.2985353436779,12281534.072817286,9666411967.397223,564.5810836287146,false,false
EV,8,formal-run-08-EV-solution-0113,eb3859f1dc21cac712ba3b9b70055b605887d9cde1d6e1651d9eed6d9ecd4391,11781336.81705937,10019611900.354658,523.8263059141049,12051585.576426946,10019611900.354656,573.6299448433848,false,false
EV,8,formal-run-08-EV-solution-0114,410a8a9351250909ea1552059013c199827ad1297ccda27922c27189e7593e40,11880475.422456048,9939525982.422989,517.1181568225912,12190364.573705088,9939525982.422989,568.6014150963891,false,false
EV,8,formal-run-08-EV-solution-0115,f28844a508c060a3de76cf489e93ab4b1c2b4859b7543c97b766cd9ffc0e8acc,11760752.701324783,10188190265.334658,523.8263059141049,12030185.34791048,10188190265.334658,573.6299448433848,false,false
EV,8,formal-run-08-EV-solution-0116,d5953bc1bc5021a8333a9e9fa0517ae71983e6c8e588912eb4a2cb505c859ab2,11956047.566873694,9746981507.166323,521.0192457582464,12243704.688079672,9746981507.166323,571.7634916489268,false,false
EV,8,formal-run-08-EV-solution-0117,f11d662dd363c801b54fd61fecfc01c6b507809626ede264ac50c94899da8623,11764656.394231569,10090165911.448866,520.4673507221859,12063888.024676656,10090165911.448864,576.6737677076396,false,false
EV,8,formal-run-08-EV-solution-0118,fa3cf9842c7709da2ad8e1391038ac1f5cd616fb807091f01c95a772c407a90a,11743361.345698275,10347939511.072433,520.6305162623592,12053851.859968612,10347939511.072433,577.4113700618416,false,false
EV,8,formal-run-08-EV-solution-0119,7bd401b57d257bf6b7afd847bdfa29f1e5ced7a39d42d5b18b9d81696a46d273,11820878.54770673,9915622840.821669,524.3656184397715,12093411.155040579,9915622840.821669,574.4835762327738,false,false
EV,8,formal-run-08-EV-solution-0120,7c2209a30754534533844f96ff53c8980b0c6676dace65761a34dfaba45a9052,11772737.86172468,10084297335.529655,520.4673507221859,12071893.941674504,10084297335.529655,576.6737677076396,false,false
EV,8,formal-run-08-EV-solution-0121,d8aa17cf57b9c649a86194532860ec6c37ea137b9911de93072a7e94444132f4,11796396.533654287,9916451738.554657,529.0954618941964,12079808.462885527,9916451738.554655,584.1545550329215,false,false
EV,8,formal-run-08-EV-solution-0122,0227d3674d11e4963df3a4df0bc7bf37bff7f84b3e2b4ccd7151d123571d96b6,11879139.03122923,9701558464.652222,522.9295546430571,12209363.599630158,9701558464.652222,576.3725676648485,false,false
EV,8,formal-run-08-EV-solution-0123,7884e0926b7d26b86f4ff3f99d4493b86b85c686011a9c69b0e9a64a08387a9f,11807568.156830778,9879310816.169659,529.468855487194,12089290.293969272,9879310816.169657,585.2758643554002,false,false
EV,8,formal-run-08-EV-solution-0124,e38de73ab2907d188694d353b35ca0eaba0225e700e06a1f820b6ea971904a5d,11737986.085335447,10361351709.472437,516.3524500971316,12043051.804096146,10361351709.472435,574.4842430483861,false,false
EV,8,formal-run-08-EV-solution-0125,6c2aa13d945300920d39416d856e1e94a69cfcaa19dcef803d249c95144455e1,11857121.36390021,10166446053.604658,516.0344486925433,12113359.577966956,10166446053.604656,571.3862366079477,false,false
EV,8,formal-run-08-EV-solution-0126,ebfd388c3a94d8a07126def4b0fb2c8113f0885026401a736286826ffe6a655a,11941594.657163227,9972876436.281324,507.8075533245657,12274216.8015504,9972876436.281322,556.0759931800635,false,false
EV,8,formal-run-08-EV-solution-0127,e39f1b700278c1034996a058b7281627e3131bb008c3357d51a40e0a7ae6ab77,11848765.277766908,10323745478.664656,511.38272355142226,12109980.788960367,10323745478.664658,564.5810836287146,false,false
EV,8,formal-run-08-EV-solution-0129,0ed72b6bdec4be1a456e1261af9c82ff20cbb92262f77caec39cc5e7e98dc3ed,11896387.584290564,9848565765.414656,521.0192457582464,12186525.685068468,9848565765.414656,571.7634916489268,false,false
EV,8,formal-run-08-EV-solution-0130,f1f80e69f9b58171c937e0a8a7e11a98251bf3a6721afd64e70a27ca5f2683ca,11811844.467256604,9892095964.96966,526.1174328666033,12096027.601978865,9892095964.969658,577.6014730537017,false,false
EV,8,formal-run-08-EV-solution-0131,1e4e940aeba353e4aca95244e0181d98a06fd01f2e8604dea08b0365bdf1b85f,11841747.999503713,10138618923.55667,515.4154702146006,12119107.904526006,10138618923.55667,566.2632286467164,false,false
EV,8,formal-run-08-EV-solution-0132,7fb7d0303912c2a064350cb5e291cc7fc82b1daf8e361738e5f1f47376ee77a3,11822876.172507113,9905093716.16667,524.748480938934,12096092.421455698,9905093716.16667,574.4835762327738,false,false
EV,8,formal-run-08-EV-solution-0133,4327e980d99044d55fd20832192c21025701c889a882f9ec22fb7d1001c8994b,11775873.80721043,10094564925.848864,523.8831307367586,12052978.320600469,10094564925.848864,573.6299448433848,false,false
EV,8,formal-run-08-EV-solution-0134,a7881e62e624a7a35c096d29b243bf11e6d1cefaa0cf2367a28f1cccfcd7902f,11827808.663916407,10410322436.179657,510.46128237570355,12081110.470725153,10410322436.179657,557.9354094453255,false,false
EV,8,formal-run-08-EV-solution-0135,e8ff80902afa63b28292e3c8c03ce8399e64120130ad153e28c11c47d4a082c6,11749535.288345922,10183791250.934658,520.4067483057677,12041251.538646784,10183791250.934656,576.6737677076396,false,false
EV,8,formal-run-08-EV-solution-0136,1c0dde2874465df650daf3e437362f45f4e577b1dc51ed7a6a73b2ac9a7586f0,11768461.551298853,10071512186.729654,524.2127160438407,12066871.546297312,10071512186.729654,580.2402878692651,false,false
EV,8,formal-run-08-EV-solution-0137,161e2cf71fd4b739341597caa6639d55e4e5c1e1c7a4b7f085061d5c28d624c2,11890870.724695766,10043296862.141327,506.78618354845753,12164143.144075334,10043296862.141323,557.7119525960044,false,false
EV,8,formal-run-08-EV-solution-0139,61158ca69ff25658523e6f6e2d1a6cec8b120d93142ee4ba9a4be43afa7030b5,11972134.0962925,9530436408.001669,523.4409371914234,12317956.220839225,9530436408.001669,577.70929703837,false,false
EV,8,formal-run-08-EV-solution-0140,357eb7a7e9f3c14d4092e9513933c230e6f5ec71b9d6e4143d42be59a1e524e8,11983534.495267585,9621515485.525557,517.324819048182,12309807.462386793,9621515485.525557,564.5810836287146,false,false
EV,8,formal-run-08-EV-solution-0141,2a288daf51141570f49048fe163d9c9c1695e0a788a59a297e53bb83b7cefa7f,11921244.511092518,9601266626.167223,524.0752631023306,12248964.152346281,9601266626.167225,576.2704090580002,false,false
EV,8,formal-run-08-EV-solution-0142,95659224f4004b82c565006a6d04f20e3d032570080a065eea0e0e0be4fa1dc4,11961528.412920265,10762931608.284657,511.50913428177944,12194769.27769311,10762931608.284657,564.6680851654155,false,false
EV,8,formal-run-08-EV-solution-0143,ffc53acabb38d5d87ae626eb8fd6134b37451519e37da5d01af82880ae7e9037,11890683.701588336,9850386912.679657,515.7485184181111,12212808.947870031,9850386912.679655,562.1921646110846,false,false
EV,8,formal-run-08-EV-solution-0144,fbe14911227e6252346ace2736fd8e2bd0faf80e4a4d410ddfd3ef88a4b57ec8,11993652.754431881,10331397781.644657,511.7019107024383,12242734.797708405,10331397781.644657,565.1936206077805,false,false
EV,8,formal-run-08-EV-solution-0145,196cd73a14c9ed8d966921dc9fe390034020d879e2bb5635546320bf230d42d0,11802432.794804513,10003809274.172989,520.3202760332819,12095005.132717986,10003809274.172989,572.9412200441789,false,false
EV,8,formal-run-08-EV-solution-0146,b37def8a4e71f59d9a74107854e1a748304fc8fd112aa64179e023fe74dc8789,11957482.933685364,9768571859.201323,520.2904992547212,12249195.73116517,9768571859.201323,569.8625784535876,false,false
EV,8,formal-run-08-EV-solution-0147,409faa5ab1c69af11cfd04f37c66aad6d15b536b0e7f882aee835dbd9b0eaa0e,11939309.849870944,9801632195.326876,516.2840719401491,12243086.88241902,9801632195.326878,563.0256738461883,false,false
EV,8,formal-run-08-EV-solution-0148,199454ccfb2786dd9cae5c8a9268fcb638d0a710f727a478b32a01890f4842d0,11940097.641198594,10049673661.112198,511.48579360291575,12228191.476908255,10049673661.1122,564.5810836287146,false,false
EV,8,formal-run-08-EV-solution-0149,377e462a7ef6a010c6fd68d9d71e57b7e460b5185ce8135743cd1cfbf770887c,12027931.350478867,9561735845.441666,513.0389917745857,12369722.169952558,9561735845.441668,558.1719754316241,false,false
EV,8,formal-run-08-EV-solution-0150,abf676f87e05132f551b41bd39c731184c36ac563a1c21735937c1de6bb1afe9,11835076.366854072,9782610218.243332,526.6340487818123,12158805.04453979,9782610218.243332,579.3136691412207,false,false
EV,8,formal-run-08-EV-solution-0152,87056283838fbf2b0fbbf73997105bc11eb2b6eb5931587bb9d856982a5fb751,11907171.137512127,9615643768.247223,523.2857689666527,12235985.247054968,9615643768.247223,576.2704090580002,false,false
EV,8,formal-run-08-EV-solution-0153,e3073414ba5dd99fb4cb7ea44306ac186ab5a4be55b653f841ac29a1a1e503e5,11908932.165457798,10227946265.191324,501.8680269627314,12166954.3989174,10227946265.191324,556.2396907822025,false,false
EV,8,formal-run-08-EV-solution-0154,1a384ebea3e63e61709156ba52214c24c111f0520f2de4d4074b8f44533fecf8,11834509.614165392,10154209871.855,514.9109569127475,12112103.086789383,10154209871.855001,565.1936206077805,false,false
EV,8,formal-run-08-EV-solution-0155,5c79dd6d59169a49cccdb6ad5dc1b515b599c7184edccaa8c4df8f0cc7cac162,11919438.490851209,9966205185.996668,519.0898729037948,12190001.844029509,9966205185.996668,571.6707079895535,false,false
EV,8,formal-run-08-EV-solution-0156,1022c800ecfdf1f75060d0b2e4a6a860f091268f830f3455b5b747d23d90a3c3,11934279.545527605,10864912873.357988,510.01659622672946,12161041.286503104,10864912873.35799,557.5999680116756,false,false
EV,8,formal-run-08-EV-solution-0157,b11968176cb74dcb06acf130e7e9038129c23c5e16767c47a95d1d12d49bd9d5,11969265.305806432,9710908551.286322,510.88596258671686,12290310.61117877,9710908551.286324,556.3075434673707,false,false
EV,8,formal-run-08-EV-solution-0158,36a7e59a67c81dd659fd857d8e0631b846c3af89479d87998fd3cd0d84e2320c,11837811.765989743,10333715371.52966,505.3137948043192,12068489.631742375,10333715371.529657,556.3669763715038,false,false
EV,8,formal-run-08-EV-solution-0159,7ea4bbeaebfc75c807a77637af9711b6e32431390fb34f28aa7264eb9f935859,12032278.81567871,9561853796.941666,513.626820319596,12371363.15799089,9561853796.94167,559.8877691569865,false,false
EV,8,formal-run-08-EV-solution-0160,cbc8148c20a951863e349d2a80643cb726a2531612935cf29bead22529451bc9,11868043.612695495,9715962968.625,520.8786571837679,12172081.722324258,9715962968.625,573.1496202826046,false,false
EV,8,formal-run-08-EV-solution-0161,b1e3dd93a7293ab328c7af6fcd2e1dcf1b8d29a731a6348e75bbfaceba6f50b1,11872985.206033252,10046644814.974657,519.1737870746629,12148859.917778675,10046644814.974657,567.6429897252249,false,false
EV,8,formal-run-08-EV-solution-0162,401618dbc107b591c3770985b9e0073a533711706fd4a9eb4d185fc9ada04e7a,11904757.075168725,9836009770.599657,517.1181568225912,12226128.834354328,9836009770.599655,568.6014150963891,false,false
EV,8,formal-run-08-EV-solution-0163,3633fe70d61e95d9b9258b433e5027da46f25d04e0011a5a8402b2cd3c240de4,11752496.601724315,10091338931.002434,520.4067483057677,12044574.270549575,10091338931.002434,576.6737677076396,false,false
EV,8,formal-run-08-EV-solution-0164,9cd7639f07401f4a348d9a1b42d0b3acf54c53d1c8fd51a2c3767a4e17ecc9a8,11793632.243291616,10402984478.760004,510.36100991525035,12076009.110788483,10402984478.760002,557.2322190967104,false,false
EV,8,formal-run-08-EV-solution-0165,8eb93ee1046292c3649de0b88bce10000b090a4b2bf31944b32bd88a927b99f2,11844565.248770677,10105895774.303864,519.2131930419004,12148565.6854665,10105895774.303865,571.4805734697699,false,false
EV,8,formal-run-08-EV-solution-0166,06cfb12467a8665710e8e4e3dd48a49435fa16f84683326570bec09af15168b9,11770404.272113437,10187563215.734655,523.8831307367586,12047165.652233118,10187563215.734657,573.6299448433848,false,false
EV,8,formal-run-08-EV-solution-0167,a7243e52f1d2bdfcdba20d2b6729825051e3c61e9c2a089779f0d232a8a994c7,11928589.707140207,10438967068.388866,509.62822662626945,12177434.450500153,10438967068.388865,556.4897968864202,false,false
EV,8,formal-run-08-EV-solution-0168,c1010a8d3fca49ae9a22fc63b7e6428618a89f70f11d4d24eb195c801e40992a,11880509.466976438,9874867464.337988,515.7261727593742,12201437.703356402,9874867464.337988,562.1921646110846,false,false
EV,8,formal-run-08-EV-solution-0169,9f7254c6f74e97ed46379e0b2ef6a8fc2bc5df3dfd338f5abbba48efe66feea2,11876839.208511926,10110529412.971327,511.48579360291575,12170304.661432931,10110529412.971325,564.5810836287146,false,false
EV,8,formal-run-08-EV-solution-0170,4c719893e5127e6a5257fa62fe095b148689457bdf9e629c256611e370af72c5,11856371.16646193,10120006208.316666,518.4883097790927,12141833.791685613,10120006208.31667,571.3862366079477,false,false
EV,8,formal-run-08-EV-solution-0171,143423dc03f8166f349ca4372797ae08a39c8edab7a08caae23b327057529e7c,11858919.906065738,10311398215.77887,509.8335766781507,12109776.074043509,10311398215.778866,556.921826087668,false,false
EV,8,formal-run-08-EV-solution-0172,583d3933c57b8ce074f77523e00cdbdc85096601bbe258253ce8565c2e392789,11869126.127393246,10109325229.492992,515.4154702146006,12137920.831052523,10109325229.49299,566.2632286467164,false,false
EV,8,formal-run-08-EV-solution-0173,c04c37d4bca1db61f3918fb8fd075b4499ba9dd717e5ee1eee71fe4afbfe9416,11857078.09672644,9773673473.749659,524.3631160381594,12133352.243986867,9773673473.749657,574.4835762327738,false,false
EV,8,formal-run-08-EV-solution-0174,8104b9548b733b5aa74c9f422c28984f55592dd6389e012344f44e045e0475fc,11838426.835158126,10197347702.92799,514.7377533147601,12091330.81437497,10197347702.92799,565.1936206077805,false,false
EV,8,formal-run-08-EV-solution-0175,1ecad00fdc25356c1bb5c8b129f9cdea9d31f231ee83e830803962e7dd4f1137,11925130.556874182,9741903215.28,522.3765132716503,12220536.841796301,9741903215.28,572.1537035654012,false,false
EV,8,formal-run-08-EV-solution-0176,049ceefb706ccdac49c0a7d9defad75102101d6225a8987a9d85f9751a81a65e,11847637.627563637,10148518271.217989,517.2578273563272,12138494.830765698,10148518271.217989,565.1936206077805,false,false
EV,8,formal-run-08-EV-solution-0177,6d524ec091ca51b311ff0b7f8a6e90309a9f9fdb29a374496f0d85e4b2359c01,11848456.70883847,9724119949.04,526.1149304649913,12145435.51042408,9724119949.04,577.6014730537017,false,false
EV,8,formal-run-08-EV-solution-0178,9375f7a3cddc521027b7a0ab199629e0173aa8bc811abe56daaab371a0314e2f,11834397.959271818,9756679494.869656,526.0593954277153,12118087.880654883,9756679494.869658,577.6014730537017,false,false
